champion1,champion2,games,wins,win_rate
Senna,VelKoz,17,8,47.06
Pyke,Aurelion Sol,21,6,28.57
Sejuani,Twitch,3,2,66.67
Elise,Swain,8,7,87.5
Karma,Seraphine,78,37,47.44
VelKoz,Zyra,3,0,0.0
Zyra,Ashe,36,22,61.11
Teemo,Senna,11,0,0.0
Thresh,Syndra,20,15,75.0
Camille,Samira,14,5,35.71
Nami,Brand,80,55,68.75
Rammus,Twitch,5,0,0.0
Camille,Caitlyn,3,1,33.33
Karma,Chogath,15,7,46.67
Brand,Samira,3,2,66.67
Galio,Azir,7,7,100.0
Rammus,VelKoz,3,3,100.0
Jhin,Urgot,2,0,0.0
Blitzcrank,Azir,2,1,50.0
Nidalee,Senna,42,27,64.29
Lulu,Neeko,5,2,40.0
Maokai,Smolder,48,13,27.08
Twisted Fate,Mel,3,1,33.33
Mel,Aphelios,30,12,40.0
Renata,Mel,10,4,40.0
Sona,Shen,2,2,100.0
Anivia,Vayne,8,3,37.5
Renata,KogMaw,22,7,31.82
Rakan,Azir,7,5,71.43
Nami,VelKoz,20,9,45.0
Zoe,Varus,20,7,35.0
Zyra,Xayah,16,5,31.25
Ivern,Jinx,1,1,100.0
Blitzcrank,Yasuo,24,15,62.5
Vi,Lux,1,1,100.0
Lux,Vayne,13,6,46.15
Nautilus,Nilah,97,44,45.36
Sett,Seraphine,2,1,50.0
Nunu & Willump,Hwei,3,3,100.0
Blitzcrank,Veigar,7,4,57.14
Jhin,Braum,1,0,0.0
Zyra,Tristana,24,16,66.67
Zilean,Xayah,62,31,50.0
Sett,Miss Fortune,10,6,60.0
Maokai,Sona,2,0,0.0
Camille,Jinx,10,1,10.0
Thresh,Yone,1,1,100.0
Bard,Aurelion Sol,56,33,58.93
Caitlyn,Aatrox,1,0,0.0
Twisted Fate,Lucian,9,6,66.67
Sion,Sivir,4,4,100.0
Mel,Corki,19,5,26.32
Seraphine,Jinx,94,42,44.68
Yuumi,Akshan,13,12,92.31
Anivia,Kaisa,9,7,77.78
Rumble,Jhin,10,4,40.0
Fiddlesticks,Vladimir,1,0,0.0
Annie,Kaisa,22,17,77.27
Poppy,Caitlyn,61,31,50.82
Trundle,Varus,15,7,46.67
Lux,Nilah,12,8,66.67
Sona,Singed,1,1,100.0
Sett,Corki,2,0,0.0
Sejuani,Kaisa,3,0,0.0
VelKoz,Ekko,3,0,0.0
Shen,Lucian,14,5,35.71
Pyke,Orianna,1,1,100.0
Pyke,Vayne,84,30,35.71
Ashe,Varus,9,4,44.44
Rammus,Draven,4,2,50.0
Thresh,Yasuo,47,22,46.81
Trundle,Smolder,13,8,61.54
Pantheon,Zilean,1,1,100.0
Urgot,Tristana,4,0,0.0
Karma,Gragas,3,0,0.0
Ashe,Anivia,3,2,66.67
Rakan,Syndra,10,6,60.0
Shen,Caitlyn,9,4,44.44
Morgana,Hwei,26,8,30.77
Teemo,Kaisa,4,2,50.0
Mordekaiser,Zeri,8,3,37.5
Lux,Kaisa,62,25,40.32
Sylas,Hwei,5,5,100.0
Sylas,Sivir,22,11,50.0
Kennen,Draven,2,0,0.0
Senna,Diana,5,5,100.0
Annie,Lucian,6,1,16.67
Brand,Tristana,6,0,0.0
Sona,Nilah,105,53,50.48
Ivern,Ezreal,12,6,50.0
Fiddlesticks,Syndra,10,10,100.0
Kennen,Ezreal,6,2,33.33
Alistar,Irelia,2,1,50.0
Fiddlesticks,Zeri,18,15,83.33
Trundle,Xayah,9,3,33.33
Pantheon,Karthus,31,11,35.48
Braum,Irelia,2,0,0.0
Sylas,Katarina,3,3,100.0
Janna,Veigar,21,11,52.38
LeBlanc,Tristana,5,3,60.0
Skarner,Aurora,2,2,100.0
Skarner,Kaisa,2,0,0.0
Taric,Seraphine,20,4,20.0
Ivern,Miss Fortune,1,1,100.0
Gragas,Zyra,2,2,100.0
Shen,Seraphine,6,5,83.33
Zilean,Jayce,6,2,33.33
Pantheon,Irelia,1,0,0.0
Renata,Yasuo,1,1,100.0
Mel,Lucian,34,16,47.06
Poppy,Seraphine,34,23,67.65
Swain,Senna,40,10,25.0
Zoe,Corki,18,8,44.44
Nami,Karma,3,0,0.0
Senna,Karma,11,4,36.36
Neeko,Karma,2,2,100.0
Nunu & Willump,Smolder,8,4,50.0
Jarvan IV,Samira,2,2,100.0
Nidalee,Smolder,30,17,56.67
Rakan,Neeko,4,0,0.0
Dr. Mundo,Swain,3,0,0.0
Braum,Akshan,10,5,50.0
Senna,Ziggs,92,43,46.74
Camille,Draven,7,5,71.43
Sona,Syndra,18,11,61.11
LeBlanc,Senna,11,5,45.45
Tahm Kench,Morgana,4,4,100.0
Rell,Sona,2,2,100.0
Sona,Veigar,39,19,48.72
VelKoz,Seraphine,4,0,0.0
Leona,Singed,5,1,20.0
Janna,Viktor,16,11,68.75
Karma,Irelia,10,10,100.0
Alistar,Syndra,47,22,46.81
Ashe,Kaisa,4,4,100.0
Milio,Veigar,3,1,33.33
Ashe,Jinx,5,3,60.0
Pantheon,Caitlyn,35,26,74.29
Galio,Ziggs,15,14,93.33
Twitch,Corki,8,7,87.5
Elise,Viktor,12,5,41.67
Zyra,Sivir,25,18,72.0
Thresh,Urgot,3,2,66.67
Amumu,Tristana,5,3,60.0
Sylas,Yunara,45,28,62.22
Sylas,Tristana,35,23,65.71
Morgana,Twitch,23,9,39.13
Mel,Veigar,1,0,0.0
Nami,Ivern,3,0,0.0
Thresh,Nilah,62,20,32.26
Twisted Fate,Tristana,10,3,30.0
Nami,Samira,43,23,53.49
VelKoz,KogMaw,6,6,100.0
Brand,Varus,8,1,12.5
Soraka,Morgana,3,0,0.0
Seraphine,Syndra,4,4,100.0
Thresh,Karma,6,0,0.0
Ashe,Yunara,3,0,0.0
Xerath,Senna,16,7,43.75
Seraphine,Sivir,87,39,44.83
Morgana,Cassiopeia,2,0,0.0
Senna,Syndra,30,12,40.0
Pyke,Zilean,5,4,80.0
LeBlanc,Lucian,6,2,33.33
Ahri,Varus,1,1,100.0
Nami,Ahri,10,2,20.0
Kled,Lucian,1,0,0.0
Rumble,Seraphine,2,0,0.0
Alistar,Vladimir,19,15,78.95
Swain,Kaisa,37,26,70.27
Thresh,VelKoz,11,8,72.73
Caitlyn,Twitch,2,0,0.0
Syndra,Varus,5,3,60.0
Swain,Sivir,20,10,50.0
Xin Zhao,Hwei,2,2,100.0
Sona,Zyra,25,18,72.0
Xin Zhao,Lucian,1,1,100.0
Gragas,Varus,34,21,61.76
Braum,Yone,5,0,0.0
Ashe,Senna,4,0,0.0
Zilean,Azir,1,0,0.0
Nami,Xerath,12,8,66.67
Poppy,Irelia,5,0,0.0
Leona,KogMaw,36,25,69.44
Shaco,Yunara,30,11,36.67
VelKoz,Caitlyn,32,15,46.88
Annie,Corki,10,9,90.0
Tahm Kench,Sivir,25,18,72.0
Azir,Smolder,2,0,0.0
Rakan,Ashe,109,44,40.37
Shen,Senna,20,4,20.0
Tahm Kench,Lucian,12,2,16.67
Jax,Xayah,2,0,0.0
Ornn,Sivir,4,2,50.0
Gragas,Ezreal,46,28,60.87
Tahm Kench,Vayne,14,6,42.86
Yuumi,Caitlyn,25,5,20.0
Amumu,Xayah,6,6,100.0
Elise,Irelia,4,0,0.0
Braum,Seraphine,31,9,29.03
Lux,Veigar,7,2,28.57
Karma,Karthus,58,18,31.03
Senna,Orianna,1,1,100.0
Lulu,Akshan,12,5,41.67
Xerath,Varus,47,19,40.43
Sona,Soraka,4,0,0.0
Veigar,Varus,2,1,50.0
Morgana,Viktor,4,0,0.0
Lux,Yunara,36,10,27.78
Zac,Kaisa,14,5,35.71
Amumu,Karthus,6,2,33.33
Lux,Twitch,14,3,21.43
Nami,Briar,1,1,100.0
Zoe,Kaisa,43,23,53.49
Seraphine,Smolder,106,54,50.94
Alistar,VelKoz,26,17,65.38
Heimerdinger,Smolder,4,0,0.0
Trundle,Hwei,3,2,66.67
Elise,Brand,4,2,50.0
Tahm Kench,Ashe,20,11,55.0
Seraphine,Karthus,16,7,43.75
Sejuani,Lux,3,0,0.0
Sett,Zeri,7,5,71.43
Nunu & Willump,Lux,2,2,100.0
Pantheon,VelKoz,18,8,44.44
VelKoz,Hwei,9,7,77.78
Shaco,Senna,26,18,69.23
Varus,Tristana,2,0,0.0
Zyra,Jinx,24,8,33.33
Master Yi,Aphelios,6,0,0.0
Shaco,Jax,2,0,0.0
Jhin,Malphite,4,0,0.0
Taric,Varus,42,19,45.24
Lulu,Azir,2,2,100.0
Vladimir,Xayah,3,3,100.0
Thresh,Taliyah,7,5,71.43
Zilean,Zyra,2,0,0.0
Renata,Smolder,44,16,36.36
Twitch,Varus,2,1,50.0
Twitch,Hwei,1,1,100.0
Hwei,Corki,7,1,14.29
Zilean,Syndra,4,4,100.0
Amumu,Seraphine,4,3,75.0
Nunu & Willump,Varus,3,0,0.0
Amumu,Lux,3,3,100.0
Mel,Kaisa,36,22,61.11
Sejuani,Nilah,4,2,50.0
Annie,Ezreal,23,19,82.61
Hwei,Mel,10,7,70.0
Gragas,Nilah,5,2,40.0
Trundle,Draven,5,2,40.0
Camille,Corki,16,5,31.25
Swain,Kalista,5,1,20.0
LeBlanc,Mel,2,1,50.0
Fiddlesticks,Xayah,17,5,29.41
Miss Fortune,Corki,3,3,100.0
Swain,Mel,3,2,66.67
Seraphine,Azir,2,0,0.0
Nunu & Willump,Zeri,2,0,0.0
Xerath,Caitlyn,14,3,21.43
Shaco,Aphelios,9,8,88.89
Miss Fortune,Ezreal,1,1,100.0
Braum,Ziggs,39,19,48.72
Bard,Yone,3,3,100.0
Fiddlesticks,Ashe,17,12,70.59
Kled,Jinx,2,0,0.0
Thresh,Riven,1,1,100.0
Kled,Jhin,1,0,0.0
Wukong,Karthus,1,1,100.0
Shaco,Sivir,17,9,52.94
Swain,Karthus,8,8,100.0
Seraphine,KogMaw,17,7,41.18
Swain,Ashe,27,18,66.67
Senna,Sona,6,3,50.0
Mel,Vayne,21,13,61.9
Mel,Caitlyn,42,11,26.19
LeBlanc,Varus,11,0,0.0
Lux,Mel,17,13,76.47
Pyke,Ahri,3,0,0.0
Mel,Xayah,11,2,18.18
Teemo,Vayne,2,0,0.0
Swain,Smolder,20,13,65.0
Kennen,Caitlyn,3,2,66.67
Xerath,Kaisa,35,22,62.86
Kayle,Taliyah,2,0,0.0
Morgana,Seraphine,19,9,47.37
Shen,Varus,25,13,52.0
Mel,Seraphine,14,14,100.0
Bard,Sylas,2,0,0.0
Ambessa,Jhin,3,3,100.0
Nautilus,Xerath,13,2,15.38
Camille,Urgot,1,1,100.0
Nami,Viktor,67,39,58.21
Rakan,Soraka,5,4,80.0
Zyra,Hwei,3,3,100.0
Hwei,Kaisa,7,3,42.86
Sona,Irelia,2,2,100.0
Nunu & Willump,Corki,2,0,0.0
Tahm Kench,Jhin,63,31,49.21
Blitzcrank,Morgana,4,3,75.0
Yuumi,Jhin,38,11,28.95
Twitch,Mel,2,0,0.0
Pyke,Karma,2,2,100.0
Zilean,Gwen,1,1,100.0
Twisted Fate,Aphelios,6,2,33.33
Pantheon,Brand,8,4,50.0
Pyke,Ekko,2,2,100.0
Teemo,Olaf,1,0,0.0
Yuumi,Kennen,2,0,0.0
Senna,Morgana,13,4,30.77
Alistar,Ahri,2,1,50.0
Milio,Swain,7,1,14.29
Anivia,Caitlyn,4,4,100.0
Camille,Zeri,5,3,60.0
Caitlyn,Jinx,6,1,16.67
Fiddlesticks,Aurelion Sol,7,7,100.0
Leona,Brand,17,8,47.06
Xerath,Zeri,9,1,11.11
Zyra,Zeri,19,13,68.42
Zed,Bard,2,0,0.0
Bard,Vladimir,9,7,77.78
Swain,Samira,12,6,50.0
Twitch,Yunara,13,7,53.85
Renata,Swain,7,0,0.0
Ashe,Ezreal,26,20,76.92
Bard,Twisted Fate,2,2,100.0
Bard,Urgot,3,0,0.0
Hwei,Janna,1,0,0.0
VelKoz,Zeri,20,7,35.0
Nunu & Willump,Samira,3,2,66.67
Jarvan IV,Miss Fortune,8,8,100.0
Soraka,Urgot,3,0,0.0
Karma,Xerath,14,11,78.57
Rammus,Irelia,1,0,0.0
Rell,Urgot,7,4,57.14
Zac,Kled,4,2,50.0
Camille,Zyra,6,4,66.67
Swain,Varus,20,6,30.0
Thresh,Bard,1,1,100.0
Neeko,Morgana,4,3,75.0
Milio,Miss Fortune,40,26,65.0
Taric,Zeri,49,25,51.02
Sejuani,Yunara,2,0,0.0
Rakan,Diana,2,0,0.0
Rell,Irelia,3,1,33.33
Seraphine,Nilah,20,14,70.0
Tahm Kench,Hwei,14,10,71.43
Rell,Jayce,1,1,100.0
Poppy,Ashe,50,22,44.0
Jarvan IV,Kaisa,14,0,0.0
Brand,Zyra,1,0,0.0
Milio,Viktor,2,1,50.0
Shen,Yone,1,0,0.0
Pyke,Brand,38,18,47.37
Trundle,Brand,2,0,0.0
Poppy,Morgana,13,11,84.62
Nautilus,Irelia,3,0,0.0
Udyr,Caitlyn,3,3,100.0
Rell,Nilah,79,50,63.29
Braum,Lissandra,1,1,100.0
Pantheon,Twitch,41,26,63.41
Zoe,Samira,8,3,37.5
Pyke,Viktor,7,7,100.0
Xerath,Xayah,13,1,7.69
Karthus,Aphelios,3,3,100.0
Rumble,Varus,11,2,18.18
LeBlanc,Zeri,2,0,0.0
Janna,Karma,2,0,0.0
Xerath,Vayne,2,1,50.0
Galio,Corki,10,5,50.0
Rakan,VelKoz,9,9,100.0
Braum,Ivern,2,0,0.0
Karma,Urgot,5,5,100.0
Nasus,Jinx,1,0,0.0
Nasus,Sivir,1,0,0.0
Wukong,Lucian,4,2,50.0
Nidalee,Miss Fortune,21,8,38.1
Annie,Xayah,3,1,33.33
Leona,Irelia,2,2,100.0
Sona,Samira,17,7,41.18
Veigar,Vayne,6,2,33.33
Rakan,Karma,3,2,66.67
Ezreal,Jhin,1,0,0.0
Lee Sin,Taliyah,3,0,0.0
Rumble,Miss Fortune,9,7,77.78
Neeko,Taliyah,3,3,100.0
Bard,Taliyah,12,4,33.33
Karma,Taliyah,3,2,66.67
Thresh,Irelia,5,4,80.0
Janna,Taliyah,1,1,100.0
Riven,Kaisa,1,0,0.0
Alistar,Taliyah,13,9,69.23
Milio,Taliyah,1,1,100.0
Seraphine,Veigar,2,0,0.0
Teemo,Varus,6,3,50.0
Ornn,Caitlyn,2,2,100.0
Blitzcrank,Taliyah,2,0,0.0
Anivia,Xayah,5,2,40.0
Tahm Kench,Twitch,23,9,39.13
Brand,Corki,14,7,50.0
Lissandra,Sivir,4,4,100.0
Maokai,Yasuo,11,10,90.91
Thresh,Aurora,5,5,100.0
Amumu,Ziggs,1,1,100.0
Cassiopeia,Corki,2,2,100.0
Sona,Gragas,2,2,100.0
Nasus,VelKoz,2,0,0.0
VelKoz,Vayne,18,13,72.22
Maokai,Swain,19,10,52.63
Teemo,KogMaw,1,0,0.0
Rell,VelKoz,31,21,67.74
Galio,Zilean,1,0,0.0
Xerath,Seraphine,7,2,28.57
Alistar,Neeko,6,1,16.67
Amumu,Yasuo,1,0,0.0
Teemo,Caitlyn,5,4,80.0
Rammus,Tristana,8,5,62.5
Kennen,Aphelios,11,0,0.0
Neeko,Aurelion Sol,5,0,0.0
Karma,Syndra,21,12,57.14
Pantheon,Yasuo,12,8,66.67
Leona,Seraphine,29,17,58.62
Lulu,Irelia,2,1,50.0
Elise,Zilean,1,1,100.0
Rell,Veigar,38,19,50.0
Kled,Nilah,1,1,100.0
Rakan,Nilah,104,34,32.69
Karthus,Samira,2,0,0.0
Milio,Yasuo,14,3,21.43
Ornn,Senna,9,5,55.56
Sona,Yone,2,1,50.0
Soraka,Veigar,18,9,50.0
Nidalee,Ashe,23,17,73.91
Nautilus,Anivia,2,1,50.0
LeBlanc,Corki,4,1,25.0
Nami,Jayce,2,0,0.0
Dr. Mundo,Lucian,2,2,100.0
Yasuo,Draven,2,0,0.0
Zoe,Draven,6,6,100.0
Miss Fortune,Lux,1,0,0.0
Kled,Senna,2,2,100.0
Tahm Kench,Yunara,40,22,55.0
Rakan,Ahri,2,0,0.0
Pantheon,Morgana,1,1,100.0
Bard,Irelia,1,1,100.0
VelKoz,Smolder,26,17,65.38
Senna,Zilean,16,8,50.0
Janna,Irelia,8,7,87.5
Teemo,Lux,9,0,0.0
Kalista,Lucian,1,0,0.0
Seraphine,VelKoz,1,1,100.0
Janna,Zoe,6,0,0.0
Taric,Azir,1,1,100.0
Dr. Mundo,Yunara,7,4,57.14
Amumu,Miss Fortune,12,10,83.33
Xerath,Miss Fortune,3,3,100.0
Dr. Mundo,Ziggs,2,2,100.0
Taric,Sona,2,0,0.0
Swain,Twitch,3,2,66.67
Alistar,Aurora,4,3,75.0
Rumble,Corki,1,0,0.0
Soraka,Aurelion Sol,17,7,41.18
Zyra,Swain,13,4,30.77
Yasuo,Yone,4,0,0.0
Soraka,Sona,2,0,0.0
Nunu & Willump,Karthus,3,3,100.0
Senna,Lissandra,6,1,16.67
Malzahar,Hwei,1,0,0.0
Sion,KogMaw,1,1,100.0
Trundle,KogMaw,1,0,0.0
Zyra,Heimerdinger,5,0,0.0
Anivia,Ashe,7,4,57.14
Brand,Twitch,3,3,100.0
Taric,Samira,32,9,28.12
Swain,Seraphine,11,7,63.64
Brand,Caitlyn,10,2,20.0
Sylas,Samira,16,8,50.0
Rakan,Irelia,8,6,75.0
Lux,Morgana,4,2,50.0
Morgana,Samira,13,5,38.46
Nidalee,Xayah,14,14,100.0
Bard,VelKoz,15,6,40.0
Anivia,Aphelios,7,5,71.43
Bard,Kindred,2,1,50.0
Swain,Corki,28,17,60.71
Nautilus,Viego,3,3,100.0
Pantheon,Lux,14,13,92.86
Wukong,Kalista,1,0,0.0
Lulu,Gwen,1,1,100.0
Janna,Aurora,2,2,100.0
Renata,Hwei,5,2,40.0
KSante,Tristana,1,0,0.0
Neeko,Amumu,1,0,0.0
Amumu,Jhin,13,3,23.08
Kassadin,Jhin,5,5,100.0
Xerath,Sivir,13,3,23.08
Mel,Ahri,1,0,0.0
Anivia,Tristana,3,1,33.33
Brand,Ezreal,18,6,33.33
Taric,Xayah,31,16,51.61
Nautilus,Aurora,2,0,0.0
Annie,Caitlyn,13,7,53.85
Maokai,Veigar,7,7,100.0
Twitch,Lucian,1,0,0.0
Lux,Tristana,17,7,41.18
Milio,Kalista,13,9,69.23
Mel,Swain,5,3,60.0
Teemo,Aphelios,6,5,83.33
Teemo,Yasuo,2,0,0.0
Teemo,Miss Fortune,4,2,50.0
Morgana,Kalista,5,1,20.0
Renata,Vayne,26,13,50.0
Rakan,Cassiopeia,12,2,16.67
Renata,Ezreal,58,37,63.79
Shaco,Caitlyn,8,1,12.5
Sett,Kalista,13,5,38.46
Karthus,Tristana,1,1,100.0
Senna,Jax,9,9,100.0
Seraphine,Xerath,2,0,0.0
Sylas,Vayne,15,4,26.67
Galio,Vayne,2,1,50.0
Teemo,Sivir,4,3,75.0
Sylas,Volibear,1,0,0.0
Nidalee,Nilah,4,4,100.0
Heimerdinger,Lucian,4,0,0.0
Renata,Zeri,26,12,46.15
Alistar,Briar,1,0,0.0
Karma,Nunu & Willump,1,1,100.0
Sett,Zyra,1,0,0.0
Senna,Viktor,15,9,60.0
Rakan,Aurelion Sol,38,14,36.84
Janna,Ahri,1,0,0.0
Senna,Sion,14,4,28.57
Zilean,Heimerdinger,7,0,0.0
Amumu,Kalista,2,1,50.0
LeBlanc,Jhin,23,6,26.09
Renata,Kled,1,0,0.0
Karma,Kled,2,0,0.0
Veigar,Senna,5,3,60.0
Vi,Zeri,1,0,0.0
Maokai,Viktor,1,1,100.0
Morgana,Xerath,2,2,100.0
Mel,Kalista,6,2,33.33
Camille,Miss Fortune,8,1,12.5
Chogath,Kaisa,7,0,0.0
Sona,Teemo,2,0,0.0
Brand,Draven,1,0,0.0
Sona,Jayce,1,0,0.0
Taric,Xerath,2,0,0.0
Sett,Twitch,5,1,20.0
Taric,Veigar,6,0,0.0
Nautilus,Aurelion Sol,111,60,54.05
Karma,Ekko,6,2,33.33
Heimerdinger,Miss Fortune,3,2,66.67
Bard,Kalista,16,10,62.5
Zyra,Nilah,2,0,0.0
Taric,Aurora,1,1,100.0
Nidalee,Draven,7,2,28.57
Janna,Akshan,9,3,33.33
Sett,Tristana,13,13,100.0
Maokai,Ziggs,10,5,50.0
Shaco,Xerath,1,0,0.0
VelKoz,Naafiri,2,2,100.0
Neeko,Nilah,26,8,30.77
Swain,Miss Fortune,24,10,41.67
Nami,Irelia,9,1,11.11
Pyke,Lissandra,1,1,100.0
LeBlanc,Sivir,4,2,50.0
Seraphine,Yasuo,10,5,50.0
Lux,Ashe,26,18,69.23
Akali,Kaisa,1,1,100.0
VelKoz,Lux,7,2,28.57
Mel,Syndra,6,4,66.67
Gragas,Yunara,48,26,54.17
Elise,Cassiopeia,4,0,0.0
Tahm Kench,Mel,11,10,90.91
Nidalee,Veigar,3,0,0.0
Amumu,Lucian,2,1,50.0
Senna,Cassiopeia,13,4,30.77
Pantheon,Veigar,6,2,33.33
Sion,Seraphine,1,1,100.0
Ambessa,Veigar,1,1,100.0
Ziggs,Veigar,1,0,0.0
Maokai,Azir,2,1,50.0
Wukong,Miss Fortune,1,1,100.0
Renekton,Vayne,2,0,0.0
Thresh,Kalista,65,31,47.69
Kled,Irelia,1,0,0.0
Senna,Brand,19,11,57.89
Ahri,Miss Fortune,1,1,100.0
Annie,Tristana,8,4,50.0
Blitzcrank,Quinn,1,0,0.0
Zyra,Samira,5,1,20.0
Soraka,Irelia,1,0,0.0
Reksai,Aphelios,1,0,0.0
Brand,Jinx,3,0,0.0
Shaco,Jinx,15,4,26.67
Lucian,Nami,7,3,42.86
Morgana,Veigar,5,3,60.0
Zoe,Xayah,3,1,33.33
Ivern,Yunara,2,0,0.0
Anivia,KogMaw,1,0,0.0
Jarvan IV,Tristana,3,1,33.33
Pyke,Xerath,8,4,50.0
Quinn,Ezreal,9,7,77.78
Janna,Cassiopeia,10,8,80.0
Galio,Caitlyn,11,6,54.55
Janna,Urgot,3,0,0.0
Zilean,Kindred,1,1,100.0
Janna,Kled,1,0,0.0
Lulu,Viktor,4,4,100.0
Teemo,Singed,1,0,0.0
Pantheon,Samira,29,18,62.07
Senna,Zac,2,0,0.0
Anivia,Corki,1,0,0.0
Fiddlesticks,VelKoz,1,0,0.0
Nidalee,Zyra,1,1,100.0
KSante,Caitlyn,2,0,0.0
Nautilus,Yone,3,3,100.0
Twitch,Kaisa,6,2,33.33
Bard,Thresh,1,0,0.0
Bard,Lissandra,2,1,50.0
Morgana,Swain,6,4,66.67
Trundle,Jinx,14,3,21.43
Rell,Aurelion Sol,96,50,52.08
Galio,Miss Fortune,12,4,33.33
Ahri,Ezreal,1,1,100.0
Rakan,Vladimir,11,11,100.0
Sona,VelKoz,8,2,25.0
Poppy,VelKoz,4,1,25.0
Ornn,Jhin,5,0,0.0
Hwei,VelKoz,2,0,0.0
Ashe,Nilah,1,0,0.0
Jarvan IV,Aphelios,3,0,0.0
Nidalee,Twitch,9,6,66.67
Twisted Fate,Jinx,2,1,50.0
VelKoz,Jinx,10,8,80.0
Darius,KogMaw,3,0,0.0
Trundle,VelKoz,1,0,0.0
Ahri,Senna,1,0,0.0
Brand,Jhin,36,15,41.67
Yuumi,Miss Fortune,14,6,42.86
Trundle,Nilah,3,2,66.67
Neeko,Azir,2,0,0.0
Sejuani,Aphelios,1,0,0.0
Aatrox,Vayne,1,1,100.0
Bard,Nilah,54,39,72.22
Xin Zhao,Varus,1,0,0.0
Anivia,Zyra,1,1,100.0
Galio,Lucian,16,10,62.5
Maokai,Caitlyn,38,7,18.42
Morgana,Zeri,22,6,27.27
Kennen,Senna,3,2,66.67
Teemo,Nilah,2,2,100.0
Neeko,Sona,1,0,0.0
Karma,Akshan,6,1,16.67
Anivia,Varus,2,2,100.0
Twitch,Draven,3,1,33.33
Seraphine,Neeko,1,0,0.0
Volibear,Kaisa,1,1,100.0
Maokai,Xayah,28,18,64.29
Nidalee,Swain,5,2,40.0
Ashe,Miss Fortune,11,3,27.27
Xerath,Ziggs,6,1,16.67
Brand,Yunara,8,8,100.0
Ornn,Yunara,11,6,54.55
Thresh,Nunu & Willump,1,1,100.0
Camille,Karthus,9,8,88.89
Karma,Sona,1,1,100.0
Tahm Kench,Irelia,1,1,100.0
Nautilus,Brand,39,18,46.15
Ivern,Varus,2,1,50.0
Rammus,Mel,1,1,100.0
Lissandra,Lucian,1,0,0.0
Milio,Ziggs,12,4,33.33
Taliyah,Twitch,1,0,0.0
Neeko,Seraphine,15,8,53.33
Gragas,Smolder,15,2,13.33
Veigar,Karthus,5,2,40.0
Janna,Lissandra,1,1,100.0
Lulu,Kindred,5,3,60.0
Teemo,Xayah,1,0,0.0
Soraka,Aurora,2,1,50.0
Jhin,Mel,2,2,100.0
Sona,Azir,4,0,0.0
Twisted Fate,Ziggs,3,3,100.0
Taric,Caitlyn,25,10,40.0
Ahri,Samira,4,2,50.0
Camille,Ziggs,5,1,20.0
Blitzcrank,Xerath,3,3,100.0
Sylas,Jinx,18,11,61.11
Zilean,Urgot,1,1,100.0
Pantheon,Seraphine,18,10,55.56
Ashe,Lux,2,0,0.0
Cassiopeia,Karthus,1,1,100.0
Neeko,Xerath,1,0,0.0
Neeko,Kassadin,1,1,100.0
Diana,Jhin,1,0,0.0
Twisted Fate,Varus,6,3,50.0
Zac,Twitch,3,2,66.67
Neeko,Malzahar,6,5,83.33
Trundle,Twitch,1,1,100.0
Ivern,Sivir,11,5,45.45
Nidalee,Ziggs,12,4,33.33
Alistar,Cassiopeia,66,46,69.7
Sylas,Ashe,14,5,35.71
Bard,Viktor,18,12,66.67
Mel,Draven,9,2,22.22
Blitzcrank,Ahri,1,1,100.0
Morgana,Corki,20,16,80.0
Nunu & Willump,Quinn,2,0,0.0
Mel,Ashe,33,13,39.39
Leona,Neeko,1,0,0.0
Lux,Draven,10,4,40.0
Zyra,Cassiopeia,1,0,0.0
Soraka,Samira,16,7,43.75
Ziggs,Hwei,2,0,0.0
Sett,Yunara,19,4,21.05
Twisted Fate,Zyra,1,1,100.0
Amumu,Varus,5,2,40.0
Malphite,Kaisa,5,5,100.0
Camille,Morgana,1,1,100.0
Teemo,Neeko,1,0,0.0
Annie,Lux,1,1,100.0
LeBlanc,Yunara,27,13,48.15
Xerath,Smolder,20,13,65.0
Veigar,Jinx,2,1,50.0
Janna,Kindred,1,0,0.0
Swain,Nilah,5,0,0.0
Draven,Jhin,2,0,0.0
Ezreal,Smolder,1,1,100.0
Amumu,Jinx,3,0,0.0
Sion,Ziggs,1,1,100.0
Heimerdinger,Tristana,1,0,0.0
Janna,Katarina,4,1,25.0
Maokai,Vladimir,1,0,0.0
Shaco,Viktor,1,1,100.0
Blitzcrank,Zyra,6,2,33.33
Leona,Karma,1,1,100.0
Mel,Smolder,30,7,23.33
Nunu & Willump,Yasuo,1,0,0.0
Twitch,KogMaw,1,1,100.0
Neeko,Ornn,1,0,0.0
Irelia,Jinx,1,0,0.0
Zoe,Smolder,13,10,76.92
Xin Zhao,Seraphine,1,0,0.0
Karma,Ahri,1,0,0.0
Lulu,Cassiopeia,1,0,0.0
Fiora,Caitlyn,2,2,100.0
Amumu,Ashe,6,1,16.67
Zac,Zeri,3,0,0.0
Rakan,Naafiri,1,0,0.0
Yone,Senna,2,0,0.0
Chogath,Aphelios,3,3,100.0
Wukong,Caitlyn,1,0,0.0
Milio,Akshan,1,1,100.0
Mel,Jinx,23,7,30.43
Yuumi,Zyra,2,0,0.0
Kled,Xayah,2,0,0.0
Jarvan IV,Lucian,10,0,0.0
Bard,Fiora,8,5,62.5
Amumu,Zyra,1,1,100.0
Pantheon,Jayce,1,0,0.0
Sett,Jayce,1,0,0.0
Janna,Brand,1,0,0.0
