champion1,champion2,games,wins,win_rate
Draven,Veigar,2,0,0.0
Viego,Aurora,6,4,66.67
Warwick,Miss Fortune,16,4,25.0
Yorick,Lux,1,0,0.0
Brand,Tristana,7,3,42.86
Dr. Mundo,Karthus,47,25,53.19
Graves,Syndra,8,6,75.0
Briar,Ezreal,108,53,49.07
KhaZix,Yone,2,0,0.0
Sejuani,Vayne,16,11,68.75
Taliyah,Seraphine,3,1,33.33
Elise,Sona,2,0,0.0
Shyvana,Senna,34,16,47.06
Jayce,Varus,2,0,0.0
Jarvan IV,Cassiopeia,32,23,71.88
Gragas,Nilah,3,0,0.0
Maokai,KogMaw,4,1,25.0
Shaco,Syndra,7,3,42.86
Yorick,Sivir,10,0,0.0
Master Yi,Yunara,231,123,53.25
Ivern,Hwei,34,18,52.94
Kayn,Heimerdinger,4,1,25.0
Zyra,Taliyah,2,0,0.0
Belveth,Ekko,2,2,100.0
Teemo,Samira,3,1,33.33
Master Yi,Samira,23,12,52.17
Hecarim,Syndra,11,2,18.18
Jax,Seraphine,19,7,36.84
Shen,Jinx,3,2,66.67
Corki,Seraphine,3,0,0.0
Belveth,Kindred,2,1,50.0
Lee Sin,Viego,2,2,100.0
Shen,Zeri,1,0,0.0
Viego,Kled,2,0,0.0
Master Yi,Soraka,1,0,0.0
Olaf,Kaisa,32,23,71.88
Kayn,Syndra,13,9,69.23
Belveth,Gwen,2,2,100.0
Kindred,Amumu,1,0,0.0
Rumble,Kaisa,5,2,40.0
Tryndamere,Lissandra,1,0,0.0
Skarner,Jhin,65,25,38.46
Zyra,Veigar,5,2,40.0
Aatrox,Kaisa,2,2,100.0
Reksai,Ahri,1,0,0.0
Olaf,Lucian,50,21,42.0
Morgana,Jhin,11,8,72.73
Zyra,Miss Fortune,16,4,25.0
Malphite,Ezreal,1,1,100.0
Mordekaiser,Smolder,22,8,36.36
Ekko,Aurora,1,0,0.0
Nidalee,Xerath,2,0,0.0
Ekko,Vladimir,5,5,100.0
Rammus,Kalista,19,8,42.11
Skarner,Yasuo,12,12,100.0
Zyra,Lux,2,0,0.0
Dr. Mundo,Seraphine,13,7,53.85
Rumble,Ashe,1,1,100.0
Nidalee,Jax,9,9,100.0
Kindred,Karthus,44,28,63.64
Darius,Ezreal,17,6,35.29
Urgot,Tristana,7,1,14.29
Heimerdinger,Lucian,3,0,0.0
Mordekaiser,Jhin,13,8,61.54
Zed,Volibear,1,0,0.0
Naafiri,Swain,22,8,36.36
Rammus,VelKoz,3,3,100.0
Shen,Caitlyn,1,0,0.0
Dr. Mundo,Briar,1,0,0.0
Evelynn,Nunu & Willump,2,2,100.0
Xin Zhao,Urgot,1,1,100.0
Volibear,Aurelion Sol,6,4,66.67
Master Yi,Viktor,22,10,45.45
Kayn,Ahri,1,0,0.0
Gwen,Sion,1,1,100.0
Reksai,Viktor,6,5,83.33
Jarvan IV,Urgot,3,3,100.0
Ivern,Kled,1,0,0.0
Trundle,Kled,2,0,0.0
Ivern,Ashe,54,31,57.41
Jayce,Seraphine,1,1,100.0
Kaisa,Ezreal,9,5,55.56
Zyra,Aurelion Sol,2,1,50.0
Ambessa,Viktor,1,1,100.0
Nocturne,Xerath,10,9,90.0
Nidalee,Irelia,1,0,0.0
Zyra,Brand,1,1,100.0
KhaZix,Teemo,2,1,50.0
Nunu & Willump,Jayce,1,0,0.0
Hecarim,Xerath,2,0,0.0
Vi,Aurelion Sol,37,25,67.57
Yunara,Veigar,1,0,0.0
Karthus,Xerath,2,0,0.0
Kindred,KogMaw,48,20,41.67
Wukong,KogMaw,37,6,16.22
Lee Sin,Aurelion Sol,52,31,59.62
Lee Sin,Ekko,3,3,100.0
Teemo,Varus,2,2,100.0
Zac,Veigar,1,1,100.0
Zac,Aurora,1,1,100.0
Zac,Akshan,1,1,100.0
Sion,Seraphine,2,0,0.0
Nunu & Willump,Naafiri,2,2,100.0
Zed,Brand,27,20,74.07
Pantheon,Lissandra,2,1,50.0
Warwick,Yasuo,7,5,71.43
Kaisa,KogMaw,1,0,0.0
Reksai,KogMaw,23,4,17.39
Poppy,Cassiopeia,3,1,33.33
Gwen,Irelia,3,1,33.33
Trundle,Cassiopeia,2,2,100.0
Poppy,Swain,13,9,69.23
Teemo,Veigar,1,0,0.0
Kaisa,Seraphine,3,1,33.33
Draven,Sivir,7,0,0.0
Jayce,Kaisa,1,0,0.0
Darius,Veigar,1,0,0.0
Zeri,Lucian,4,3,75.0
Xin Zhao,Xerath,6,1,16.67
Fiddlesticks,Vayne,25,10,40.0
Zyra,KogMaw,14,6,42.86
Gwen,Quinn,1,0,0.0
Taliyah,VelKoz,3,3,100.0
Viego,Aurelion Sol,48,16,33.33
Sylas,Hwei,5,1,20.0
Naafiri,Irelia,2,0,0.0
Shyvana,Ashe,8,4,50.0
Olaf,Aphelios,26,17,65.38
KhaZix,Nami,4,0,0.0
Taliyah,Yunara,20,4,20.0
Amumu,Neeko,2,0,0.0
Graves,Veigar,8,5,62.5
Zeri,Ziggs,2,2,100.0
Volibear,Aurora,2,0,0.0
Lee Sin,VelKoz,26,7,26.92
Nocturne,Viktor,11,6,54.55
Belveth,Irelia,6,5,83.33
Lillia,Ashe,86,35,40.7
Shaco,Zyra,5,2,40.0
Ambessa,VelKoz,1,0,0.0
Belveth,Cassiopeia,4,4,100.0
Hecarim,Jayce,3,2,66.67
Graves,Seraphine,27,16,59.26
Twitch,Miss Fortune,2,0,0.0
Graves,Urgot,2,0,0.0
Olaf,Xayah,6,4,66.67
Gwen,Kindred,1,1,100.0
Rengar,Azir,1,1,100.0
Fiddlesticks,Kled,1,0,0.0
Viego,Singed,2,0,0.0
Rumble,Karthus,1,1,100.0
Hecarim,Zac,2,0,0.0
Malphite,Sivir,1,0,0.0
Viego,Yone,2,2,100.0
KhaZix,Thresh,1,0,0.0
Hecarim,Lissandra,1,0,0.0
Kindred,Brand,19,17,89.47
Dr. Mundo,Syndra,1,1,100.0
Hecarim,Soraka,3,3,100.0
Corki,Jinx,5,5,100.0
Wukong,Seraphine,37,20,54.05
Skarner,Vayne,20,18,90.0
Maokai,Aphelios,20,10,50.0
Dr. Mundo,Morgana,1,0,0.0
Ekko,Aurelion Sol,9,4,44.44
Tryndamere,Zyra,1,1,100.0
Qiyana,Vladimir,2,2,100.0
Skarner,Jinx,34,9,26.47
Graves,VelKoz,4,2,50.0
Master Yi,Irelia,2,1,50.0
Volibear,Taliyah,1,1,100.0
Rumble,Miss Fortune,2,0,0.0
Zeri,Jinx,1,0,0.0
Zyra,Nilah,5,2,40.0
Quinn,Yunara,3,0,0.0
Yorick,Karthus,1,1,100.0
Warwick,Ashe,14,8,57.14
Darius,Jhin,31,12,38.71
Volibear,Kled,1,0,0.0
Sejuani,Hwei,14,6,42.86
Brand,Twitch,5,0,0.0
Morgana,Sivir,15,13,86.67
Jarvan IV,Sona,5,0,0.0
Taliyah,Akshan,1,0,0.0
Shyvana,Irelia,1,1,100.0
Nunu & Willump,Neeko,1,0,0.0
Sylas,Zeri,10,5,50.0
Nidalee,Mel,20,17,85.0
Lillia,Nunu & Willump,1,1,100.0
Hecarim,Brand,12,11,91.67
Amumu,Kalista,3,0,0.0
Hecarim,Taliyah,6,5,83.33
KhaZix,Taliyah,3,2,66.67
Kindred,Samira,46,22,47.83
Shyvana,Yunara,15,5,33.33
Ivern,Ahri,1,1,100.0
Corki,Zeri,8,0,0.0
Lee Sin,Aurora,9,3,33.33
Lillia,Seraphine,21,12,57.14
Gwen,VelKoz,2,0,0.0
Shaco,Ziggs,30,4,13.33
Xin Zhao,Lissandra,1,1,100.0
Diana,Kindred,2,0,0.0
Graves,Xerath,3,2,66.67
Maokai,Zeri,12,6,50.0
Jayce,Corki,1,1,100.0
Urgot,Hwei,1,0,0.0
Naafiri,Seraphine,44,24,54.55
Reksai,Syndra,1,1,100.0
Zeri,Varus,1,1,100.0
Master Yi,Riven,1,1,100.0
Warwick,Caitlyn,71,25,35.21
Master Yi,Lissandra,1,1,100.0
Kayn,Xerath,8,3,37.5
Reksai,Miss Fortune,34,29,85.29
Dr. Mundo,Kalista,20,5,25.0
Kayn,Karma,2,0,0.0
Rumble,Varus,3,1,33.33
Maokai,Ziggs,8,5,62.5
Taliyah,Veigar,1,0,0.0
Belveth,Kassadin,1,1,100.0
Olaf,Miss Fortune,22,15,68.18
Udyr,Viktor,8,6,75.0
Kaisa,Corki,2,0,0.0
Amumu,Xayah,6,3,50.0
Nautilus,Aphelios,1,1,100.0
Kindred,Malzahar,2,1,50.0
Hecarim,Cassiopeia,6,4,66.67
Kaisa,Draven,1,0,0.0
Belveth,Ahri,1,1,100.0
Poppy,Quinn,2,0,0.0
Hecarim,Neeko,1,0,0.0
Pantheon,Irelia,3,0,0.0
Rumble,Draven,1,1,100.0
Lee Sin,Cassiopeia,22,11,50.0
Shyvana,Samira,7,0,0.0
Draven,Seraphine,1,1,100.0
Gragas,Xayah,11,3,27.27
Pantheon,Neeko,5,3,60.0
Amumu,Sivir,20,12,60.0
Qiyana,Syndra,11,5,45.45
Qiyana,Veigar,9,3,33.33
Riven,Jinx,1,0,0.0
Karthus,Kindred,1,0,0.0
Maokai,Smolder,17,13,76.47
Nocturne,Lissandra,1,1,100.0
Kayn,Katarina,1,0,0.0
Kindred,Vladimir,4,3,75.0
Trundle,Viktor,6,2,33.33
Briar,Yasuo,7,0,0.0
Kaisa,Ornn,1,0,0.0
Elise,Rengar,1,1,100.0
Teemo,Lux,2,1,50.0
Amumu,Twitch,17,3,17.65
Vi,Cassiopeia,31,22,70.97
Tryndamere,Aphelios,3,0,0.0
Rumble,Irelia,1,0,0.0
Brand,Syndra,1,0,0.0
Diana,Kled,1,1,100.0
Zyra,Katarina,1,0,0.0
Skarner,Xayah,31,16,51.61
Kaisa,Swain,1,1,100.0
Karthus,Naafiri,1,0,0.0
Teemo,KogMaw,1,0,0.0
Teemo,Jhin,7,2,28.57
Sylas,Twitch,15,2,13.33
Ornn,Caitlyn,2,0,0.0
Jarvan IV,Lissandra,1,0,0.0
Briar,Zyra,1,0,0.0
Viego,Fiora,23,14,60.87
Kaisa,Jayce,1,0,0.0
Malphite,Jayce,1,0,0.0
Wukong,Brand,15,5,33.33
Brand,Swain,1,0,0.0
Morgana,Ashe,7,1,14.29
Rumble,Smolder,9,0,0.0
Olaf,Hwei,8,8,100.0
Xin Zhao,Ahri,2,1,50.0
Talon,Ahri,1,1,100.0
Amumu,Brand,1,0,0.0
Ivern,Nilah,53,37,69.81
Pantheon,Aurelion Sol,57,28,49.12
Shyvana,Yasuo,2,1,50.0
Zeri,Tristana,2,0,0.0
Shyvana,Caitlyn,21,14,66.67
Wukong,VelKoz,7,4,57.14
Lee Sin,Xerath,2,2,100.0
Rengar,Xerath,10,2,20.0
Draven,Vayne,1,1,100.0
Jayce,Ashe,1,1,100.0
Sylas,KogMaw,2,0,0.0
Morgana,Vayne,5,3,60.0
Hecarim,Vladimir,1,0,0.0
Zyra,Yone,1,1,100.0
Trundle,Nilah,66,30,45.45
Pantheon,Zoe,4,0,0.0
Dr. Mundo,Veigar,22,8,36.36
Gragas,Aurelion Sol,1,1,100.0
Belveth,Fizz,1,1,100.0
Master Yi,Cassiopeia,8,4,50.0
Wukong,Cassiopeia,31,22,70.97
Wukong,Ahri,1,1,100.0
Kindred,VelKoz,8,7,87.5
Udyr,VelKoz,4,1,25.0
Volibear,Zilean,2,1,50.0
Belveth,Syndra,5,5,100.0
Ivern,Aurora,1,0,0.0
Amumu,Miss Fortune,15,4,26.67
Sylas,Seraphine,1,0,0.0
Olaf,Draven,4,3,75.0
Chogath,Varus,1,0,0.0
Ivern,Galio,1,1,100.0
Naafiri,Cassiopeia,7,1,14.29
Naafiri,VelKoz,6,4,66.67
Shaco,Ekko,1,0,0.0
Ivern,VelKoz,2,0,0.0
Qiyana,Zyra,1,1,100.0
Evelynn,Zyra,1,1,100.0
Rengar,Bard,1,1,100.0
Vi,Anivia,6,1,16.67
Master Yi,Seraphine,39,17,43.59
Gwen,Veigar,6,2,33.33
Master Yi,Jayce,1,0,0.0
Shaco,Irelia,1,1,100.0
Reksai,Kayle,2,2,100.0
Kaisa,Kayle,1,0,0.0
Shyvana,Hwei,2,1,50.0
Graves,Reksai,1,0,0.0
Nocturne,Urgot,1,0,0.0
Yorick,Tristana,1,0,0.0
Hecarim,Akshan,1,1,100.0
Volibear,VelKoz,4,2,50.0
Teemo,Vayne,1,1,100.0
Neeko,Tristana,5,1,20.0
Shaco,Viktor,1,0,0.0
Jax,Mel,32,11,34.38
Nasus,Samira,2,0,0.0
Rumble,Seraphine,1,0,0.0
Skarner,Kled,1,1,100.0
Naafiri,Nilah,33,26,78.79
Wukong,Morgana,5,5,100.0
Brand,Xayah,3,1,33.33
Karthus,Veigar,7,0,0.0
Lillia,Kindred,1,1,100.0
Master Yi,VelKoz,9,1,11.11
Fiddlesticks,Xerath,1,0,0.0
Nunu & Willump,Urgot,1,0,0.0
Morgana,Seraphine,2,1,50.0
Sejuani,Brand,1,0,0.0
Yorick,Zeri,7,0,0.0
Nocturne,Akali,1,1,100.0
Jax,Samira,14,10,71.43
Mordekaiser,Aurora,1,0,0.0
Rumble,Xayah,5,1,20.0
Jarvan IV,Pyke,1,0,0.0
Zed,Fizz,1,1,100.0
Ivern,Aurelion Sol,18,12,66.67
Ambessa,Swain,4,1,25.0
Gragas,Swain,3,2,66.67
Zyra,Maokai,1,0,0.0
Sylas,Corki,3,2,66.67
Rumble,Caitlyn,1,1,100.0
Varus,Ezreal,1,1,100.0
Draven,Varus,1,0,0.0
Graves,Yone,2,1,50.0
Jax,Yasuo,12,12,100.0
Nasus,Yunara,5,2,40.0
Volibear,Kindred,1,1,100.0
Taliyah,Zyra,1,0,0.0
Amumu,Ziggs,5,3,60.0
Sejuani,Samira,13,6,46.15
Hecarim,Urgot,1,0,0.0
Reksai,Samira,27,22,81.48
Ivern,Xerath,2,0,0.0
Karthus,Hwei,1,1,100.0
Karthus,Kled,1,1,100.0
Karthus,Annie,2,0,0.0
Karthus,Swain,6,6,100.0
Zyra,Ziggs,2,2,100.0
Volibear,Zoe,1,1,100.0
Talon,Xerath,2,1,50.0
Taric,Sivir,1,1,100.0
Taric,Caitlyn,1,0,0.0
Trundle,Nautilus,1,0,0.0
KhaZix,Cassiopeia,7,6,85.71
Udyr,Yone,1,0,0.0
Brand,Mel,1,0,0.0
Master Yi,Nilah,26,18,69.23
Ivern,Karma,2,1,50.0
Ekko,Yorick,1,0,0.0
Rumble,Yunara,8,0,0.0
Smolder,Udyr,1,0,0.0
Master Yi,Xerath,2,2,100.0
Master Yi,Swain,17,11,64.71
Talon,Katarina,2,1,50.0
Tryndamere,Vayne,1,0,0.0
Rumble,Vayne,1,0,0.0
Kaisa,Lux,3,1,33.33
Fiddlesticks,Syndra,1,1,100.0
Rammus,Azir,1,0,0.0
Kindred,Zoe,2,1,50.0
Karthus,Gwen,1,0,0.0
Dr. Mundo,Cassiopeia,21,11,52.38
Xin Zhao,Soraka,3,3,100.0
Kaisa,Senna,4,0,0.0
Zyra,Kalista,8,1,12.5
Wukong,Jax,8,8,100.0
Morgana,Ezreal,28,1,3.57
Kayn,Cassiopeia,15,7,46.67
Zed,Vladimir,8,3,37.5
Brand,Kalista,6,4,66.67
Briar,Ashe,34,16,47.06
Volibear,Qiyana,6,0,0.0
KhaZix,Chogath,11,3,27.27
KhaZix,Brand,8,0,0.0
Maokai,Ashe,10,4,40.0
Wukong,Zilean,11,2,18.18
Briar,Ziggs,34,21,61.76
Neeko,Kaisa,15,4,26.67
Fiddlesticks,Qiyana,3,3,100.0
Naafiri,Anivia,6,1,16.67
Sejuani,Cassiopeia,12,4,33.33
Nocturne,Brand,21,12,57.14
Nidalee,Cassiopeia,3,3,100.0
Kindred,Xerath,16,10,62.5
Maokai,Nami,3,3,100.0
Lillia,Chogath,10,4,40.0
Naafiri,Singed,4,0,0.0
Brand,Ashe,12,4,33.33
Briar,Cassiopeia,9,9,100.0
Darius,Aphelios,4,3,75.0
Corki,Yunara,8,1,12.5
Draven,Senna,8,8,100.0
Jarvan IV,Warwick,5,5,100.0
Draven,Kaisa,2,2,100.0
Kindred,Chogath,7,0,0.0
Wukong,Vladimir,3,3,100.0
Sylas,Xayah,12,9,75.0
Naafiri,Akshan,2,2,100.0
Kindred,Cassiopeia,2,0,0.0
Warwick,Varus,39,22,56.41
Kindred,Kalista,32,24,75.0
Nunu & Willump,Brand,2,2,100.0
Olaf,Mel,28,11,39.29
Wukong,Aurelion Sol,24,9,37.5
Briar,KogMaw,39,25,64.1
Warwick,Zyra,9,0,0.0
Amumu,KogMaw,12,7,58.33
Warwick,Karthus,6,4,66.67
Evelynn,Cassiopeia,3,3,100.0
Warwick,Vladimir,7,7,100.0
Lillia,Aurelion Sol,10,4,40.0
Vi,Chogath,9,2,22.22
Jarvan IV,Heimerdinger,11,2,18.18
Ivern,Taliyah,2,0,0.0
Neeko,Swain,3,1,33.33
Rengar,Kalista,17,5,29.41
Zed,Chogath,12,4,33.33
Briar,Kalista,12,2,16.67
Xin Zhao,Anivia,5,5,100.0
Kindred,Aurelion Sol,12,6,50.0
Sejuani,Veigar,5,5,100.0
Fiddlesticks,Morgana,1,1,100.0
Kayn,Morgana,11,4,36.36
Evelynn,Ziggs,8,3,37.5
Morgana,Twisted Fate,4,0,0.0
Olaf,Ziggs,11,2,18.18
Volibear,Xerath,5,5,100.0
Elise,Mel,14,10,71.43
KhaZix,Sett,1,1,100.0
Sejuani,Miss Fortune,21,8,38.1
Jarvan IV,Kayle,15,7,46.67
Vi,Jax,8,0,0.0
Briar,Samira,9,6,66.67
Olaf,Ezreal,48,22,45.83
Nidalee,Chogath,14,5,35.71
Darius,Senna,11,0,0.0
Nocturne,Morgana,2,2,100.0
Yone,Nilah,4,0,0.0
Xin Zhao,Vladimir,19,6,31.58
Nidalee,VelKoz,5,1,20.0
Master Yi,Karthus,48,38,79.17
Neeko,Miss Fortune,7,5,71.43
Poppy,Aurelion Sol,16,9,56.25
Karthus,Aurelion Sol,14,9,64.29
Mordekaiser,Kaisa,12,3,25.0
Mordekaiser,Ezreal,20,7,35.0
Taliyah,Cassiopeia,4,0,0.0
Naafiri,Brand,9,8,88.89
Vi,Singed,3,0,0.0
Master Yi,Kalista,19,7,36.84
Zeri,Yunara,6,6,100.0
Volibear,Veigar,16,7,43.75
Kayle,Veigar,1,0,0.0
Skarner,Veigar,7,3,42.86
Chogath,Jinx,9,9,100.0
KogMaw,Seraphine,2,0,0.0
Aatrox,KogMaw,2,2,100.0
Shyvana,Karthus,3,2,66.67
Kaisa,Yunara,2,0,0.0
Evelynn,Yone,4,0,0.0
Brand,Anivia,3,0,0.0
Xin Zhao,Chogath,6,4,66.67
Draven,Poppy,5,0,0.0
KhaZix,Milio,3,0,0.0
Vi,Morgana,1,0,0.0
Shyvana,Mel,11,7,63.64
Trundle,Jax,7,7,100.0
Nidalee,Veigar,9,3,33.33
Rammus,Chogath,1,1,100.0
Diana,VelKoz,5,2,40.0
Kayn,Akshan,5,1,20.0
Sylas,Viktor,1,1,100.0
Briar,Veigar,6,1,16.67
Kindred,Ahri,2,2,100.0
Aatrox,Draven,2,2,100.0
Diana,Syndra,5,0,0.0
Belveth,Twisted Fate,3,1,33.33
Darius,Aurelion Sol,2,2,100.0
Mordekaiser,Aphelios,3,3,100.0
Naafiri,Aurelion Sol,12,6,50.0
Mordekaiser,Ziggs,4,1,25.0
Zed,Nami,2,0,0.0
Kayn,Sett,1,1,100.0
Karthus,Seraphine,7,6,85.71
Warwick,KogMaw,16,13,81.25
Ambessa,Aurelion Sol,7,6,85.71
Maokai,Miss Fortune,9,1,11.11
Draven,Lux,3,3,100.0
Lee Sin,Chogath,14,6,42.86
Neeko,Ziggs,2,0,0.0
Elise,Vladimir,3,3,100.0
Rengar,Vladimir,5,4,80.0
Vi,Kayle,4,0,0.0
Camille,Ezreal,2,0,0.0
Warwick,Lucian,84,38,45.24
Hecarim,Aurelion Sol,29,7,24.14
Ivern,Wukong,1,1,100.0
Sylas,Smolder,6,3,50.0
Nocturne,Aurelion Sol,14,7,50.0
Shyvana,Syndra,3,0,0.0
Gwen,Ziggs,4,0,0.0
Warwick,Ezreal,83,46,55.42
Zed,Sett,2,2,100.0
Darius,Smolder,13,8,61.54
Viego,Vladimir,9,2,22.22
Neeko,Veigar,2,0,0.0
Rammus,Syndra,2,0,0.0
Rammus,Aurelion Sol,1,1,100.0
Zac,Zoe,1,1,100.0
Vi,Zilean,6,6,100.0
Lee Sin,Annie,3,0,0.0
Lee Sin,Morgana,4,2,50.0
Shen,Vayne,3,0,0.0
Evelynn,Vayne,23,10,43.48
Nunu & Willump,Qiyana,4,4,100.0
Rumble,Mel,1,0,0.0
Shyvana,Kalista,8,3,37.5
Kayn,Viktor,16,2,12.5
Ekko,Taliyah,3,3,100.0
Zed,Cassiopeia,9,1,11.11
Briar,Nilah,8,5,62.5
Master Yi,Janna,1,0,0.0
Pantheon,Ryze,3,0,0.0
Graves,Brand,5,5,100.0
Naafiri,Azir,2,0,0.0
Hecarim,Dr. Mundo,2,2,100.0
Naafiri,Chogath,3,3,100.0
Gragas,Ziggs,6,3,50.0
Nocturne,Qiyana,2,0,0.0
Brand,Caitlyn,7,5,71.43
Nasus,Tristana,2,0,0.0
Vayne,Jhin,13,11,84.62
Trundle,Ryze,1,0,0.0
Kled,Yunara,5,0,0.0
Diana,Aurelion Sol,11,5,45.45
Darius,Karthus,1,0,0.0
Sejuani,Vladimir,3,0,0.0
Jarvan IV,Jax,3,3,100.0
Darius,Kalista,3,0,0.0
Kayn,Jax,2,0,0.0
Sett,Jhin,2,1,50.0
Xin Zhao,Jax,1,1,100.0
Mordekaiser,Draven,3,0,0.0
Reksai,Aurelion Sol,6,5,83.33
Sejuani,Ashe,33,17,51.52
Chogath,Ashe,2,0,0.0
Zed,Zilean,9,2,22.22
Neeko,Draven,2,2,100.0
Gragas,Kalista,4,3,75.0
Rengar,Cassiopeia,4,3,75.0
Elise,VelKoz,3,3,100.0
Zed,Katarina,3,3,100.0
Warwick,Zoe,3,0,0.0
Sion,Yasuo,1,0,0.0
Sion,Rengar,2,0,0.0
Morgana,Aphelios,11,4,36.36
Gwen,Aurelion Sol,4,1,25.0
Talon,Chogath,5,3,60.0
Draven,Aurelion Sol,2,0,0.0
Rengar,Tahm Kench,1,0,0.0
Nocturne,Singed,1,1,100.0
Zed,Malzahar,2,2,100.0
Kayle,Sivir,3,2,66.67
Zed,Singed,5,0,0.0
Amumu,Cassiopeia,4,0,0.0
Sejuani,Anivia,2,2,100.0
Neeko,Aphelios,2,0,0.0
Reksai,Ashe,28,11,39.29
Naafiri,Nasus,1,0,0.0
Belveth,Akshan,3,1,33.33
Neeko,Senna,5,3,60.0
Zac,Chogath,3,1,33.33
Amumu,Ashe,20,4,20.0
Zac,Yone,2,2,100.0
Skarner,Ziggs,16,2,12.5
Hecarim,Zilean,3,2,66.67
Naafiri,Kayle,3,3,100.0
Katarina,Tristana,2,0,0.0
Ezreal,Lucian,1,0,0.0
Skarner,Cassiopeia,1,1,100.0
Belveth,Veigar,4,2,50.0
Udyr,Qiyana,5,3,60.0
Sona,Seraphine,1,0,0.0
Zed,Anivia,1,1,100.0
Warwick,Smolder,62,33,53.23
Master Yi,Aurelion Sol,12,10,83.33
Yasuo,Yunara,3,0,0.0
Udyr,Aurelion Sol,14,5,35.71
Zac,Warwick,2,0,0.0
Hecarim,Nilah,51,12,23.53
Ekko,Jax,1,1,100.0
Yone,Ezreal,1,0,0.0
Lucian,Nilah,1,1,100.0
Pantheon,Vi,2,2,100.0
Neeko,Xayah,1,0,0.0
Darius,Miss Fortune,12,8,66.67
Diana,Veigar,10,8,80.0
Darius,Swain,1,1,100.0
Camille,Vladimir,1,1,100.0
Pantheon,Qiyana,1,1,100.0
Warwick,Vayne,23,16,69.57
Kayn,Malzahar,3,0,0.0
Vayne,Draven,1,1,100.0
Vi,VelKoz,1,1,100.0
Ekko,Karthus,8,1,12.5
Lux,Kaisa,2,0,0.0
Viego,Anivia,1,0,0.0
Draven,Ashe,6,0,0.0
Dr. Mundo,Aurelion Sol,32,16,50.0
Fiddlesticks,Karma,1,1,100.0
Nilah,Aphelios,1,1,100.0
Aphelios,Varus,1,0,0.0
Shyvana,Lux,14,12,85.71
Shen,Miss Fortune,1,1,100.0
Nocturne,Rengar,3,0,0.0
Draven,Samira,2,0,0.0
Chogath,Tristana,2,0,0.0
Skarner,VelKoz,4,4,100.0
Rumble,Lux,2,0,0.0
Sion,Ezreal,3,3,100.0
Jax,Brand,5,5,100.0
Rengar,Brand,10,8,80.0
Xin Zhao,Rumble,1,1,100.0
Xin Zhao,Brand,18,2,11.11
Rumble,Kayle,1,1,100.0
Mordekaiser,Ashe,6,6,100.0
Graves,Anivia,4,3,75.0
Belveth,Aurelion Sol,9,2,22.22
Evelynn,Aurelion Sol,1,0,0.0
Evelynn,Brand,4,1,25.0
Mordekaiser,Nilah,2,0,0.0
Yasuo,Chogath,2,2,100.0
Udyr,Akshan,4,0,0.0
Warwick,Nilah,17,11,64.71
Kayn,Zilean,1,0,0.0
Draven,Darius,1,1,100.0
Draven,Karthus,4,3,75.0
Fiddlesticks,Veigar,4,1,25.0
Viego,Katarina,3,0,0.0
Nocturne,Lulu,2,2,100.0
Vayne,Tristana,2,1,50.0
Hecarim,Singed,1,0,0.0
Karthus,VelKoz,7,7,100.0
Pantheon,Zed,4,0,0.0
Morgana,Aurelion Sol,3,0,0.0
Olaf,Jinx,14,9,64.29
Shaco,Cassiopeia,4,4,100.0
Karthus,Syndra,2,1,50.0
Briar,Xerath,1,0,0.0
Neeko,Vladimir,2,2,100.0
Warwick,Jinx,55,31,56.36
KSante,Zeri,2,2,100.0
Zac,Sion,2,0,0.0
Vi,Syndra,12,11,91.67
Vayne,KogMaw,1,0,0.0
Gragas,Chogath,2,2,100.0
Nunu & Willump,Vladimir,2,0,0.0
Evelynn,Chogath,1,1,100.0
Shyvana,Chogath,1,1,100.0
Shaco,Chogath,1,0,0.0
Graves,Chogath,7,2,28.57
Hecarim,Chogath,2,1,50.0
Nocturne,Chogath,1,0,0.0
Trundle,Chogath,1,1,100.0
VelKoz,Caitlyn,1,0,0.0
Kayn,Chogath,2,2,100.0
Diana,Chogath,2,1,50.0
Nunu & Willump,Chogath,1,1,100.0
Wukong,Chogath,1,0,0.0
Gwen,Karma,2,0,0.0
Zyra,Hwei,3,1,33.33
Maokai,Mel,4,1,25.0
Ekko,Anivia,2,0,0.0
Lillia,VelKoz,2,1,50.0
Skarner,Nilah,4,2,50.0
Trundle,VelKoz,4,1,25.0
Diana,Akshan,2,1,50.0
Zac,Kalista,11,3,27.27
Rammus,Irelia,1,1,100.0
Maokai,Corki,17,9,52.94
Tryndamere,Ezreal,6,4,66.67
Shyvana,Vladimir,2,0,0.0
Evelynn,Xerath,1,0,0.0
Nocturne,Warwick,1,0,0.0
Amumu,Hwei,3,2,66.67
Trundle,Anivia,2,0,0.0
Rammus,Katarina,1,0,0.0
Evelynn,Seraphine,3,0,0.0
Brand,Yunara,2,2,100.0
Morgana,Caitlyn,21,11,52.38
Jarvan IV,Zilean,1,0,0.0
Lee Sin,Vladimir,9,6,66.67
Evelynn,Syndra,1,1,100.0
Kayn,Vladimir,3,3,100.0
Zyra,Mel,3,1,33.33
Ekko,Annie,1,1,100.0
Neeko,Varus,1,0,0.0
Kindred,Anivia,1,0,0.0
Ivern,Morgana,1,1,100.0
Amumu,Varus,7,2,28.57
Lillia,Zilean,1,1,100.0
Master Yi,Annie,1,0,0.0
Jarvan IV,Akshan,6,1,16.67
Lillia,Viktor,5,1,20.0
Maokai,Tristana,13,6,46.15
Diana,Nautilus,2,1,50.0
