champion1,champion2,games,wins,win_rate
Poppy,Zilean,3,2,66.67
Nidalee,Kayle,37,10,27.03
Belveth,Ziggs,17,3,17.65
Lee Sin,Yasuo,266,118,44.36
Diana,Shen,4,0,0.0
Reksai,Akali,22,11,50.0
Evelynn,Fizz,8,3,37.5
Trundle,Neeko,43,21,48.84
Gragas,Yasuo,192,103,53.65
Poppy,Yone,85,30,35.29
Gwen,Swain,12,4,33.33
Elise,Ambessa,20,8,40.0
Gwen,Pantheon,11,3,27.27
Xin Zhao,Diana,68,36,52.94
Kayn,Galio,129,67,51.94
Lillia,Lux,46,22,47.83
Poppy,Talon,11,9,81.82
Amumu,Azir,32,15,46.88
Pantheon,Chogath,42,20,47.62
Diana,Irelia,62,22,35.48
Gwen,Viktor,45,24,53.33
Rumble,Katarina,9,0,0.0
Gwen,LeBlanc,34,22,64.71
Fiddlesticks,Orianna,27,10,37.04
Naafiri,Morgana,9,5,55.56
Vi,Caitlyn,2,1,50.0
Morgana,Annie,7,7,100.0
Amumu,Corki,15,3,20.0
Corki,Malzahar,6,2,33.33
Diana,Ornn,6,1,16.67
Reksai,Galio,23,15,65.22
Talon,Swain,26,13,50.0
Skarner,Caitlyn,2,0,0.0
Zed,Ekko,77,42,54.55
Teemo,Yunara,2,0,0.0
Draven,Taliyah,8,7,87.5
Xin Zhao,Kayle,71,34,47.89
Hecarim,Heimerdinger,13,6,46.15
Karthus,Ekko,22,11,50.0
Gwen,Heimerdinger,3,0,0.0
Rengar,Anivia,54,39,72.22
Xin Zhao,Vayne,4,4,100.0
Morgana,Ziggs,5,0,0.0
Hecarim,Tryndamere,11,7,63.64
Chogath,Yasuo,16,6,37.5
Briar,Malzahar,13,3,23.08
Viego,Katarina,429,216,50.35
Morgana,Corki,34,4,11.76
Talon,Nidalee,25,19,76.0
Lee Sin,Xerath,97,45,46.39
Rammus,Twisted Fate,29,23,79.31
Malphite,Akshan,2,0,0.0
Kindred,Nunu & Willump,17,7,41.18
Skarner,Tristana,30,4,13.33
Kindred,Akali,117,82,70.09
Xin Zhao,Kassadin,99,44,44.44
Sylas,Tryndamere,10,4,40.0
Neeko,Irelia,2,2,100.0
Trundle,Nidalee,5,1,20.0
Pyke,Nautilus,3,0,0.0
Kindred,Heimerdinger,4,3,75.0
Nocturne,Vayne,5,0,0.0
Jax,Quinn,4,4,100.0
Graves,Orianna,55,25,45.45
Shyvana,Naafiri,11,5,45.45
Neeko,Naafiri,4,4,100.0
Kindred,LeBlanc,100,60,60.0
Vi,Veigar,33,8,24.24
Talon,Illaoi,3,1,33.33
Nocturne,Smolder,19,8,42.11
Udyr,Aurelion Sol,27,10,37.04
Rammus,Talon,4,1,25.0
Brand,Jayce,8,5,62.5
Elise,Orianna,22,12,54.55
Xin Zhao,Twitch,17,5,29.41
Volibear,Smolder,15,7,46.67
Kayn,Talon,25,19,76.0
Zac,Aurora,73,43,58.9
Graves,Ekko,91,59,64.84
Rengar,Yone,102,61,59.8
Viego,Malphite,49,17,34.69
Belveth,Garen,2,0,0.0
Brand,Aurelion Sol,1,1,100.0
Naafiri,Hwei,127,64,50.39
Belveth,KogMaw,6,6,100.0
Fiddlesticks,Vayne,16,9,56.25
Hecarim,Xin Zhao,6,6,100.0
Chogath,Irelia,13,11,84.62
Fiddlesticks,Pantheon,11,3,27.27
Diana,Darius,14,11,78.57
Fiddlesticks,Jhin,8,7,87.5
Nocturne,LeBlanc,62,34,54.84
Yunara,Aurora,4,0,0.0
Jarvan IV,Gwen,12,6,50.0
Taliyah,Swain,10,4,40.0
Gwen,Annie,38,15,39.47
Jarvan IV,Chogath,27,15,55.56
Rengar,Tristana,17,9,52.94
Elise,Cassiopeia,11,2,18.18
Fiddlesticks,Kled,4,2,50.0
Naafiri,Orianna,219,110,50.23
KhaZix,Anivia,43,23,53.49
Shaco,Syndra,74,41,55.41
Volibear,Zeri,8,2,25.0
Rammus,Syndra,21,10,47.62
Udyr,Sivir,3,0,0.0
Viego,Kassadin,137,68,49.64
Diana,Vayne,16,16,100.0
Kindred,Ahri,208,101,48.56
Evelynn,Akali,21,11,52.38
Naafiri,Akali,183,91,49.73
KhaZix,Kayle,80,35,43.75
Nunu & Willump,Ambessa,19,12,63.16
Maokai,Azir,24,14,58.33
Evelynn,Vex,7,2,28.57
Gragas,Yone,46,12,26.09
Zac,Viktor,84,51,60.71
Lee Sin,Seraphine,3,0,0.0
Ivern,Zoe,29,25,86.21
Jax,Sylas,96,41,42.71
Poppy,Teemo,6,4,66.67
Nocturne,Aatrox,8,6,75.0
Elise,Yunara,15,2,13.33
Belveth,Caitlyn,3,2,66.67
Wukong,Hwei,171,73,42.69
Diana,Riven,25,21,84.0
Zac,Smolder,27,15,55.56
Fiddlesticks,Lucian,12,7,58.33
Talon,Jayce,34,12,35.29
Lee Sin,Talon,58,27,46.55
Jarvan IV,Kassadin,116,52,44.83
Corki,Fizz,5,5,100.0
Nunu & Willump,Ivern,8,3,37.5
Diana,Galio,60,24,40.0
Graves,Veigar,30,5,16.67
Skarner,Naafiri,10,5,50.0
Lillia,Talon,52,24,46.15
Volibear,Vex,37,23,62.16
Taliyah,Syndra,29,8,27.59
Rumble,Viktor,3,3,100.0
Viego,Wukong,1,1,100.0
Hecarim,Vayne,6,1,16.67
Qiyana,Vex,41,16,39.02
Pantheon,Nunu & Willump,27,15,55.56
Naafiri,Fizz,33,28,84.85
Lillia,Smolder,42,17,40.48
Poppy,Heimerdinger,6,4,66.67
Nunu & Willump,Zeri,2,1,50.0
Morgana,Syndra,6,0,0.0
Shaco,Nunu & Willump,7,3,42.86
Kayn,Orianna,137,63,45.99
Ivern,Taliyah,58,28,48.28
Gwen,Xerath,25,8,32.0
Hecarim,Graves,5,4,80.0
Jarvan IV,Lucian,20,7,35.0
Ekko,Malzahar,53,28,52.83
Lee Sin,Anivia,71,26,36.62
Udyr,Zeri,7,2,28.57
Evelynn,Renekton,4,1,25.0
Pantheon,Talon,35,18,51.43
Jarvan IV,Rumble,34,17,50.0
Taliyah,Nasus,9,2,22.22
Naafiri,Tryndamere,9,1,11.11
Poppy,Zed,29,21,72.41
Nidalee,Naafiri,24,15,62.5
Poppy,Riven,7,2,28.57
Fiddlesticks,Akshan,78,53,67.95
Viego,VelKoz,17,8,47.06
Nidalee,Garen,16,7,43.75
Graves,Wukong,3,0,0.0
Briar,Kennen,6,2,33.33
Ivern,Mel,47,19,40.43
Ivern,Malphite,4,2,50.0
Morgana,Kayle,9,4,44.44
Evelynn,Kayle,7,3,42.86
Naafiri,Vex,30,16,53.33
Taliyah,Naafiri,10,2,20.0
Zed,Riven,17,6,35.29
Mordekaiser,Lux,5,0,0.0
Diana,Graves,1,0,0.0
Zed,LeBlanc,95,43,45.26
Jayce,Tristana,7,0,0.0
Gwen,Master Yi,4,4,100.0
Master Yi,Naafiri,7,6,85.71
Hecarim,Yunara,18,4,22.22
Karthus,Varus,6,6,100.0
Shyvana,Neeko,9,0,0.0
Nidalee,Irelia,126,90,71.43
Pantheon,Twitch,14,5,35.71
Poppy,Aatrox,9,3,33.33
Nidalee,Ambessa,55,29,52.73
Fiddlesticks,Tristana,35,19,54.29
Gwen,Taliyah,45,17,37.78
Zyra,Kennen,2,2,100.0
Nidalee,Viego,5,1,20.0
Ekko,Lux,79,36,45.57
Hecarim,Morgana,4,2,50.0
Graves,Viktor,90,43,47.78
Pantheon,Malzahar,92,35,38.04
Gwen,Kassadin,20,5,25.0
Evelynn,Orianna,15,12,80.0
Rengar,Cassiopeia,20,17,85.0
Reksai,LeBlanc,29,5,17.24
Graves,Zac,32,8,25.0
Talon,Cassiopeia,42,28,66.67
Wukong,Ambessa,10,0,0.0
Udyr,Vladimir,126,49,38.89
Ivern,Kayle,43,23,53.49
Ekko,Caitlyn,10,1,10.0
Zyra,Nidalee,4,4,100.0
Nunu & Willump,Wukong,9,7,77.78
Udyr,Gragas,15,11,73.33
Shaco,LeBlanc,29,21,72.41
Shyvana,Syndra,24,11,45.83
Ivern,Qiyana,49,25,51.02
Zyra,Yasuo,45,14,31.11
Graves,Mel,69,30,43.48
Dr. Mundo,Vladimir,58,39,67.24
Nunu & Willump,Pantheon,10,8,80.0
Urgot,Veigar,3,0,0.0
Kindred,Veigar,57,32,56.14
KhaZix,Smolder,28,6,21.43
Evelynn,Galio,24,16,66.67
Pantheon,Smolder,39,29,74.36
Corki,Galio,3,1,33.33
Rengar,Syndra,139,80,57.55
Varus,Yuumi,4,0,0.0
Karthus,Taliyah,49,21,42.86
Trundle,Sion,20,8,40.0
Elise,LeBlanc,16,7,43.75
Shyvana,Zoe,13,10,76.92
Gragas,Neeko,11,10,90.91
Nidalee,Caitlyn,23,8,34.78
Jarvan IV,Fizz,115,59,51.3
Talon,Neeko,36,13,36.11
Elise,Jhin,3,3,100.0
Zac,Syndra,53,32,60.38
KhaZix,Ivern,7,3,42.86
Elise,Nasus,4,3,75.0
Briar,Taliyah,32,18,56.25
Jax,Lux,34,32,94.12
Jax,Twisted Fate,46,27,58.7
Fiddlesticks,Xerath,14,3,21.43
Zyra,Orianna,12,8,66.67
Rengar,Annie,52,31,59.62
Viego,Ornn,16,12,75.0
Urgot,Yone,2,1,50.0
Lillia,Viktor,61,29,47.54
Gwen,Riven,7,7,100.0
KhaZix,Corki,38,13,34.21
Hecarim,Tristana,31,11,35.48
Zac,Kayle,25,16,64.0
Gwen,Chogath,4,3,75.0
Vi,Cassiopeia,31,17,54.84
Gragas,Vayne,5,2,40.0
Gragas,Nocturne,4,4,100.0
Rengar,KogMaw,12,6,50.0
Diana,Azir,45,27,60.0
Karthus,Lux,34,17,50.0
Draven,Katarina,6,1,16.67
Wukong,Tryndamere,5,5,100.0
Elise,Irelia,81,48,59.26
Zyra,Corki,32,14,43.75
Jarvan IV,Seraphine,20,4,20.0
KhaZix,Kassadin,50,23,46.0
Skarner,Veigar,15,7,46.67
Zac,Qiyana,28,12,42.86
Zac,Kassadin,26,15,57.69
Belveth,Anivia,19,5,26.32
Viego,Ekko,268,144,53.73
Elise,Aurelion Sol,17,13,76.47
Maokai,Zed,29,10,34.48
Talon,Sett,3,3,100.0
Karthus,Aurora,55,17,30.91
Lee Sin,Smolder,42,24,57.14
Rammus,Morgana,6,6,100.0
Gwen,Kled,5,5,100.0
KhaZix,Twitch,16,2,12.5
Belveth,Irelia,27,5,18.52
Lillia,Qiyana,104,40,38.46
Zyra,Malzahar,4,1,25.0
Sylas,Nidalee,5,0,0.0
Graves,Azir,62,32,51.61
Diana,Lux,46,26,56.52
Ambessa,Yasuo,18,5,27.78
Viego,Morgana,27,13,48.15
Xin Zhao,Malphite,12,4,33.33
Nunu & Willump,Akshan,50,24,48.0
Udyr,Lucian,20,20,100.0
Viego,Veigar,115,60,52.17
Kindred,Qiyana,38,17,44.74
Lee Sin,Sion,19,6,31.58
Ivern,Hwei,57,42,73.68
Kindred,Kassadin,71,54,76.06
Trundle,Ekko,90,53,58.89
Rengar,Ezreal,6,0,0.0
Master Yi,Tristana,20,4,20.0
Master Yi,Sylas,189,67,35.45
Hecarim,Akshan,52,31,59.62
Nunu & Willump,Fizz,33,15,45.45
Pantheon,Aurelion Sol,54,23,42.59
Nunu & Willump,Galio,42,36,85.71
Master Yi,Fizz,20,2,10.0
Lee Sin,Jax,6,6,100.0
Talon,Chogath,19,12,63.16
Shaco,Vex,10,7,70.0
Karthus,Sivir,7,7,100.0
Shen,Azir,11,0,0.0
Nunu & Willump,Heimerdinger,16,12,75.0
Ivern,Nasus,15,3,20.0
Kayn,Akali,202,93,46.04
Karthus,Xerath,6,1,16.67
Shaco,Neeko,8,2,25.0
Zac,Vex,17,11,64.71
Dr. Mundo,Katarina,71,32,45.07
Udyr,Yasuo,133,60,45.11
Teemo,Lissandra,3,0,0.0
Diana,Annie,18,9,50.0
Rengar,Nidalee,11,7,63.64
Kindred,Yone,105,76,72.38
Ekko,Xerath,46,19,41.3
Kindred,Aurora,132,70,53.03
Sejuani,Taliyah,47,34,72.34
Master Yi,Galio,122,68,55.74
Diana,Kindred,4,1,25.0
Reksai,Ekko,27,13,48.15
Gwen,Zac,10,3,30.0
Brand,Tryndamere,3,0,0.0
Master Yi,Kayle,24,9,37.5
Gragas,Diana,10,6,60.0
Poppy,Rumble,3,3,100.0
Ivern,Ambessa,15,2,13.33
Udyr,Hwei,56,26,46.43
Corki,Yasuo,6,6,100.0
Udyr,Azir,107,64,59.81
Briar,LeBlanc,24,12,50.0
Nunu & Willump,Qiyana,51,23,45.1
Trundle,Shen,5,5,100.0
Naafiri,Diana,54,36,66.67
Fiddlesticks,Vladimir,25,12,48.0
Volibear,Lee Sin,6,0,0.0
Maokai,Corki,11,3,27.27
Maokai,Yasuo,17,9,52.94
Nunu & Willump,Jayce,28,16,57.14
Nidalee,Gwen,13,12,92.31
Reksai,Yunara,10,1,10.0
Ekko,Vladimir,99,41,41.41
Pantheon,Seraphine,23,13,56.52
Elise,Mel,45,13,28.89
Elise,Pyke,1,0,0.0
Poppy,Gragas,2,0,0.0
Hecarim,Qiyana,49,24,48.98
Wukong,KogMaw,19,9,47.37
Taliyah,Jayce,25,8,32.0
Ivern,Jayce,51,32,62.75
Elise,Ornn,10,10,100.0
Rumble,Tristana,5,1,20.0
Udyr,Vex,25,21,84.0
Zyra,Veigar,3,0,0.0
KhaZix,Nunu & Willump,10,2,20.0
Shaco,Twisted Fate,70,29,41.43
Graves,Hwei,98,53,54.08
Sion,Mel,4,3,75.0
Nidalee,Tryndamere,16,5,31.25
Fiddlesticks,Twisted Fate,28,21,75.0
Belveth,Zac,16,11,68.75
Udyr,Smolder,21,13,61.9
Evelynn,Ziggs,1,0,0.0
Rengar,Neeko,13,6,46.15
Shaco,Kassadin,20,17,85.0
Master Yi,Kindred,6,6,100.0
Corki,Ekko,10,6,60.0
Diana,Qiyana,125,66,52.8
Naafiri,Ryze,175,91,52.0
Sejuani,Viktor,24,12,50.0
KogMaw,Yone,4,2,50.0
Karthus,Talon,36,21,58.33
Zac,Zed,110,48,43.64
KhaZix,Briar,2,2,100.0
Master Yi,Ryze,106,41,38.68
Pantheon,Naafiri,18,8,44.44
Vi,Wukong,5,5,100.0
Xin Zhao,Nidalee,33,17,51.52
Jax,Yone,37,13,35.14
Sylas,Irelia,20,13,65.0
Pantheon,Kassadin,102,48,47.06
Zyra,Sylas,29,8,27.59
Ekko,Jhin,5,2,40.0
Rengar,Volibear,4,0,0.0
Nidalee,KSante,27,12,44.44
Kayn,Garen,6,3,50.0
Karthus,Kled,3,0,0.0
Talon,Qiyana,44,18,40.91
Urgot,Zoe,4,0,0.0
Talon,Viktor,187,110,58.82
Master Yi,Briar,4,2,50.0
Rengar,Veigar,33,19,57.58
Urgot,Ahri,8,1,12.5
Corki,Zoe,6,6,100.0
Jax,Veigar,18,12,66.67
Urgot,Ziggs,1,0,0.0
Gwen,Qiyana,67,38,56.72
Gwen,Sylas,58,39,67.24
Udyr,Cassiopeia,24,10,41.67
Urgot,Syndra,4,0,0.0
Viego,Naafiri,37,11,29.73
Zed,Malzahar,51,24,47.06
Poppy,Ekko,24,8,33.33
Fiddlesticks,Qiyana,66,35,53.03
Viego,Aurelion Sol,121,49,40.5
Viego,Chogath,61,26,42.62
Zed,Akshan,94,36,38.3
Talon,Yone,100,49,49.0
Ivern,Rumble,14,8,57.14
Belveth,Twitch,5,0,0.0
Zac,Kennen,12,3,25.0
Sejuani,Vladimir,23,11,47.83
Rengar,Vladimir,115,57,49.57
Jarvan IV,Riven,21,4,19.05
Dr. Mundo,Ziggs,17,15,88.24
Jarvan IV,Volibear,6,6,100.0
Gragas,Fizz,7,3,42.86
Volibear,Seraphine,3,3,100.0
Zac,Kindred,3,0,0.0
Trundle,Twitch,10,8,80.0
Belveth,Akshan,27,4,14.81
Wukong,Irelia,62,17,27.42
Rengar,Hwei,104,57,54.81
Belveth,Tryndamere,3,3,100.0
Lillia,Yasuo,161,92,57.14
Kindred,Mel,92,46,50.0
Belveth,Malzahar,14,8,57.14
Sion,Viktor,7,1,14.29
Belveth,Nasus,5,1,20.0
Kayn,Varus,8,0,0.0
Zac,Ekko,43,25,58.14
Vi,Zed,66,27,40.91
Hecarim,Xerath,48,20,41.67
Rammus,Lissandra,18,11,61.11
Taliyah,Zed,78,33,42.31
Jarvan IV,Morgana,21,15,71.43
Wukong,Brand,7,6,85.71
Vi,Pantheon,13,4,30.77
Taliyah,Ekko,9,1,11.11
Nidalee,LeBlanc,45,18,40.0
Zyra,Twisted Fate,9,4,44.44
Briar,Sylas,75,30,40.0
Poppy,Nocturne,3,3,100.0
Shaco,Chogath,22,12,54.55
Zed,Katarina,201,69,34.33
Naafiri,Gragas,26,11,42.31
Rammus,Smolder,12,5,41.67
Ivern,Malzahar,21,5,23.81
Pantheon,Zilean,40,23,57.5
Zac,Swain,14,7,50.0
Wukong,Zed,118,91,77.12
Gwen,Diana,16,5,31.25
Kindred,Fiddlesticks,11,5,45.45
Lillia,Caitlyn,3,3,100.0
Rengar,Katarina,97,49,50.52
Zed,Fizz,81,45,55.56
Rumble,Cassiopeia,2,0,0.0
Morgana,Yone,29,8,27.59
KhaZix,Karma,23,10,43.48
Jax,Kennen,9,4,44.44
Lee Sin,Aurelion Sol,82,44,53.66
Sejuani,Ekko,25,8,32.0
Gwen,Azir,59,32,54.24
Yasuo,Rakan,2,2,100.0
Corki,Annie,9,5,55.56
Gragas,Hwei,17,6,35.29
Nidalee,Chogath,11,9,81.82
Nidalee,Cassiopeia,18,7,38.89
Sejuani,Mel,36,12,33.33
Karthus,Yasuo,76,28,36.84
Graves,Volibear,2,0,0.0
Kayn,Ambessa,17,10,58.82
Evelynn,Zed,99,42,42.42
Teemo,Wukong,1,1,100.0
Volibear,Naafiri,29,20,68.97
Udyr,Lux,67,34,50.75
Jayce,Viktor,7,0,0.0
Nunu & Willump,Mel,37,18,48.65
KhaZix,Singed,7,4,57.14
Ivern,Zed,94,59,62.77
Briar,Ekko,29,12,41.38
Ekko,KSante,22,9,40.91
Zed,Lucian,8,7,87.5
Briar,Vladimir,30,20,66.67
Briar,Akshan,10,3,30.0
Hecarim,Kassadin,49,20,40.82
Fiddlesticks,Ekko,29,19,65.52
Zyra,Sion,7,4,57.14
Nidalee,Swain,18,5,27.78
Ivern,Riven,14,10,71.43
Poppy,Diana,6,1,16.67
Zac,Corki,66,41,62.12
Nocturne,Nunu & Willump,11,10,90.91
Evelynn,VelKoz,2,0,0.0
Fiddlesticks,Ivern,5,2,40.0
Twisted Fate,Akali,1,1,100.0
Talon,Rumble,24,19,79.17
Udyr,Irelia,41,18,43.9
Nocturne,Ziggs,15,3,20.0
Poppy,Corki,19,9,47.37
Dr. Mundo,Viktor,64,24,37.5
Lee Sin,Ivern,14,4,28.57
Udyr,Kayle,51,27,52.94
Shaco,Karthus,3,0,0.0
Amumu,Qiyana,10,4,40.0
Teemo,Vayne,3,0,0.0
Shyvana,Ryze,13,9,69.23
Lillia,Naafiri,19,11,57.89
Yone,Mel,1,1,100.0
Graves,Heimerdinger,10,6,60.0
Rammus,Ekko,22,9,40.91
Hecarim,Cassiopeia,30,20,66.67
Gwen,Shen,5,0,0.0
Taliyah,Zac,9,8,88.89
Nocturne,Zed,69,35,50.72
Lillia,Twisted Fate,45,20,44.44
Sylas,KSante,2,2,100.0
Gragas,Akshan,24,12,50.0
Lillia,Kayle,18,17,94.44
Xin Zhao,Teemo,6,4,66.67
Volibear,Warwick,1,0,0.0
Jarvan IV,Kled,10,9,90.0
Kayn,Akshan,34,12,35.29
Hecarim,Talon,35,16,45.71
Master Yi,Zyra,2,2,100.0
Vi,Malzahar,38,14,36.84
Rengar,Ornn,8,1,12.5
Jax,Akali,38,22,57.89
Xin Zhao,Malzahar,53,23,43.4
Jax,Zeri,2,2,100.0
Kindred,Malzahar,60,20,33.33
Fiddlesticks,Zoe,17,10,58.82
Kayn,LeBlanc,103,51,49.51
Nidalee,Varus,14,1,7.14
Gwen,Hwei,29,16,55.17
Viego,Talon,60,29,48.33
Yasuo,Azir,2,0,0.0
Trundle,Shaco,1,0,0.0
KhaZix,Heimerdinger,6,2,33.33
Urgot,Tryndamere,1,0,0.0
Gwen,Zoe,23,15,65.22
Vi,Corki,39,8,20.51
Reksai,Zoe,55,29,52.73
Udyr,Nunu & Willump,11,5,45.45
Nidalee,Vex,14,7,50.0
Dr. Mundo,Sylas,119,78,65.55
Volibear,Vayne,5,0,0.0
Olaf,Nidalee,2,0,0.0
KhaZix,Jayce,7,3,42.86
Qiyana,Nunu & Willump,3,0,0.0
Briar,Ahri,31,16,51.61
Skarner,Lissandra,10,2,20.0
Lee Sin,Ornn,8,6,75.0
Lee Sin,Fizz,128,76,59.38
Naafiri,Tristana,18,13,72.22
Lee Sin,Nidalee,25,9,36.0
Ivern,Kassadin,20,14,70.0
Graves,Morgana,5,3,60.0
Kayn,Yone,118,73,61.86
Lee Sin,Swain,42,18,42.86
Master Yi,Corki,32,19,59.38
Olaf,Lux,5,5,100.0
Rammus,Hwei,40,14,35.0
Shen,Twisted Fate,2,0,0.0
Morgana,Akshan,14,5,35.71
Fiddlesticks,Viego,2,1,50.0
Gwen,Naafiri,41,27,65.85
Nocturne,Zac,18,11,61.11
Qiyana,VelKoz,7,4,57.14
Talon,Riven,19,15,78.95
Jarvan IV,VelKoz,22,12,54.55
Lillia,Mel,30,13,43.33
Rammus,Taliyah,40,14,35.0
Jarvan IV,Kayle,130,73,56.15
Rammus,Gwen,3,0,0.0
Warwick,Annie,15,8,53.33
Vi,Smolder,28,12,42.86
Skarner,Corki,12,8,66.67
Viego,Smolder,52,31,59.62
Nocturne,Swain,8,3,37.5
Nidalee,Xerath,16,4,25.0
Volibear,Tryndamere,20,11,55.0
Nocturne,Seraphine,8,2,25.0
Karthus,Kayle,15,8,53.33
Lee Sin,VelKoz,35,16,45.71
Lee Sin,Ezreal,12,10,83.33
Xin Zhao,Brand,22,13,59.09
Karthus,Lucian,34,10,29.41
Shaco,Yone,82,34,41.46
Volibear,Anivia,38,20,52.63
Briar,Neeko,8,7,87.5
Poppy,Twisted Fate,45,29,64.44
Poppy,Viktor,73,40,54.79
Qiyana,Akshan,39,16,41.03
Viego,Ivern,16,7,43.75
Dr. Mundo,Nunu & Willump,7,0,0.0
Sylas,Gragas,5,0,0.0
Hecarim,Katarina,103,61,59.22
Belveth,Kennen,10,6,60.0
Elise,Naafiri,45,24,53.33
Rengar,Ekko,80,38,47.5
Gwen,Morgana,3,3,100.0
Ekko,Morgana,12,11,91.67
Naafiri,Azir,183,100,54.64
Evelynn,KSante,3,0,0.0
Hecarim,Karma,41,23,56.1
Zed,Naafiri,15,6,40.0
Diana,Caitlyn,6,1,16.67
Morgana,KSante,9,7,77.78
Poppy,Naafiri,9,8,88.89
Evelynn,Viktor,21,16,76.19
Xin Zhao,Nasus,18,9,50.0
Nasus,Taliyah,5,2,40.0
Talon,Naafiri,21,12,57.14
Teemo,Ahri,5,3,60.0
Rammus,Naafiri,5,3,60.0
Lillia,Blitzcrank,3,0,0.0
Karthus,Morgana,6,6,100.0
Evelynn,Naafiri,16,14,87.5
Reksai,Zed,30,16,53.33
Talon,Morgana,14,9,64.29
Morgana,Azir,9,8,88.89
Volibear,Illaoi,5,4,80.0
Evelynn,Pantheon,16,10,62.5
Kindred,Quinn,4,2,50.0
Morgana,Yasuo,10,4,40.0
Volibear,Kled,5,3,60.0
Master Yi,Kennen,24,11,45.83
Urgot,Morgana,1,0,0.0
Ivern,Naafiri,26,16,61.54
Shaco,Lux,20,4,20.0
Corki,Aurelion Sol,2,0,0.0
Ekko,Kennen,24,12,50.0
Karthus,Briar,4,3,75.0
Karthus,Kassadin,15,6,40.0
Kindred,Naafiri,12,5,41.67
Urgot,Briar,2,0,0.0
Ryze,Kled,1,0,0.0
Brand,Naafiri,1,0,0.0
Shaco,Poppy,2,2,100.0
Nocturne,Naafiri,12,7,58.33
Taliyah,Lux,7,2,28.57
Fiddlesticks,Naafiri,16,8,50.0
Corki,Morgana,4,0,0.0
Nunu & Willump,Diana,10,4,40.0
Ambessa,Veigar,16,4,25.0
Xin Zhao,Lissandra,64,36,56.25
Viego,Heimerdinger,29,17,58.62
KhaZix,Taliyah,142,71,50.0
Viego,Ezreal,15,13,86.67
Corki,Vayne,2,2,100.0
Ivern,Lissandra,32,13,40.62
Lee Sin,Diana,97,37,38.14
Sejuani,Kayle,16,12,75.0
Evelynn,Lux,22,11,50.0
Evelynn,Zoe,23,20,86.96
Kindred,Yasuo,87,50,57.47
Brand,Azir,6,1,16.67
Reksai,Cassiopeia,9,2,22.22
Zed,Mel,179,77,43.02
Graves,Zed,45,18,40.0
Jarvan IV,Nidalee,37,20,54.05
Rengar,Diana,38,15,39.47
Corki,Ryze,9,6,66.67
Vi,Rumble,16,2,12.5
Wukong,Zyra,2,0,0.0
Talon,Aurelion Sol,49,27,55.1
Trundle,Talon,24,17,70.83
Morgana,Kindred,2,2,100.0
Rengar,Kindred,5,2,40.0
Karthus,Pyke,4,1,25.0
Draven,Ahri,6,0,0.0
Kayn,Karma,24,13,54.17
Zyra,Ekko,4,0,0.0
Vi,Neeko,18,11,61.11
Jax,Karma,8,6,75.0
Nunu & Willump,Seraphine,7,0,0.0
Talon,Brand,4,1,25.0
Xin Zhao,Ezreal,12,0,0.0
Talon,Zac,22,6,27.27
Ekko,Sett,12,2,16.67
Jarvan IV,Nunu & Willump,28,11,39.29
Poppy,Nunu & Willump,7,7,100.0
Lee Sin,Cassiopeia,64,34,53.12
Taliyah,Corki,43,18,41.86
Lee Sin,Lux,203,93,45.81
Kindred,Nidalee,16,10,62.5
Zed,Corki,56,42,75.0
Zyra,Talon,11,2,18.18
Skarner,Sylas,46,24,52.17
Diana,Ahri,49,20,40.82
Urgot,Malzahar,2,0,0.0
Xin Zhao,Garen,8,6,75.0
Rumble,Kassadin,1,1,100.0
Belveth,Vex,16,10,62.5
Nocturne,Heimerdinger,18,14,77.78
Pantheon,Tristana,31,11,35.48
Kayn,Zeri,16,1,6.25
Yone,Zeri,1,0,0.0
Graves,Mordekaiser,5,1,20.0
Kayn,Tristana,16,10,62.5
Rengar,Nilah,2,2,100.0
Ekko,Wukong,3,3,100.0
Hecarim,Nilah,1,0,0.0
Talon,Yasuo,105,54,51.43
Naafiri,Zac,11,4,36.36
Kindred,Zilean,15,10,66.67
Ambessa,Rumble,7,0,0.0
Ekko,Aurelion Sol,35,25,71.43
Volibear,Talon,19,10,52.63
Gwen,Zilean,18,16,88.89
Zyra,Urgot,5,4,80.0
Jax,Ambessa,3,0,0.0
Talon,Anivia,41,30,73.17
Shaco,Briar,1,1,100.0
Viego,Urgot,10,1,10.0
Azir,Corki,1,0,0.0
Lillia,Ahri,71,29,40.85
Viego,Ambessa,33,7,21.21
Morgana,Akali,8,2,25.0
Reksai,Hwei,38,13,34.21
Gragas,Vex,10,0,0.0
Diana,Miss Fortune,3,3,100.0
Evelynn,Tristana,23,3,13.04
KhaZix,Vayne,4,2,50.0
Trundle,Smolder,22,8,36.36
Teemo,Shen,7,0,0.0
Trundle,Kaisa,7,4,57.14
Udyr,Caitlyn,15,1,6.67
Taliyah,Sylas,40,15,37.5
Hecarim,Garen,1,0,0.0
Karthus,Vayne,5,1,20.0
Nocturne,Mel,74,34,45.95
Hecarim,Aurelion Sol,37,29,78.38
Belveth,Ivern,8,5,62.5
Trundle,Swain,29,20,68.97
Pantheon,Nocturne,3,0,0.0
Zyra,Ryze,17,2,11.76
Corki,Ahri,14,0,0.0
Ambessa,Heimerdinger,4,2,50.0
Hecarim,Swain,17,3,17.65
Talon,Ambessa,33,21,63.64
Sejuani,Irelia,46,18,39.13
Lee Sin,Malzahar,85,29,34.12
Olaf,Ryze,21,11,52.38
