champion1,champion2,games,wins,win_rate
Brand,Volibear,3,3,100.0
Olaf,Kindred,34,12,35.29
Teemo,Malphite,4,1,25.0
Sylas,Vi,30,26,86.67
Shen,Rammus,18,11,61.11
Udyr,Naafiri,38,26,68.42
Sett,Ivern,57,16,28.07
Yasuo,Dr. Mundo,21,10,47.62
Aurora,Sejuani,24,6,25.0
Galio,Kindred,5,2,40.0
Olaf,Lillia,21,10,47.62
Nidalee,Wukong,12,2,16.67
Ryze,Zed,50,16,32.0
Sion,Sylas,13,8,61.54
Aatrox,Shaco,64,41,64.06
Poppy,Tryndamere,2,0,0.0
Darius,Lillia,37,25,67.57
Syndra,Kindred,2,2,100.0
KSante,Zed,205,99,48.29
Garen,Graves,36,8,22.22
Corki,Volibear,7,6,85.71
Yorick,Rammus,23,11,47.83
Irelia,Poppy,44,27,61.36
Viego,Volibear,6,6,100.0
Tryndamere,Dr. Mundo,5,0,0.0
Teemo,Dr. Mundo,24,18,75.0
Karma,Graves,14,8,57.14
Riven,Ryze,2,2,100.0
Gangplank,Naafiri,152,78,51.32
Volibear,Vi,48,25,52.08
Vladimir,Kindred,81,51,62.96
Garen,Maokai,4,0,0.0
Nasus,Kindred,44,32,72.73
Viego,Evelynn,2,1,50.0
Mordekaiser,Hecarim,72,32,44.44
Illaoi,Ekko,16,7,43.75
Syndra,Ekko,8,2,25.0
Fiora,Sylas,15,3,20.0
Aatrox,Shen,10,7,70.0
Yasuo,Corki,10,0,0.0
Gnar,Zac,58,21,36.21
Janna,Corki,5,0,0.0
Yone,Wukong,84,50,59.52
Rumble,Evelynn,14,11,78.57
Tahm Kench,Zac,21,13,61.9
KSante,Tryndamere,8,0,0.0
Illaoi,Nocturne,13,2,15.38
Zac,Vi,29,17,58.62
Corki,Xin Zhao,4,2,50.0
Vladimir,Corki,11,1,9.09
Teemo,Kindred,69,27,39.13
Dr. Mundo,Shaco,38,19,50.0
Sejuani,Rengar,8,3,37.5
Kalista,Diana,6,6,100.0
Reksai,Nidalee,4,3,75.0
Rumble,Sejuani,21,2,9.52
Kled,Shaco,18,11,61.11
Zac,Zed,33,15,45.45
Irelia,Taliyah,7,2,28.57
Rengar,Talon,13,8,61.54
Tryndamere,Maokai,17,8,47.06
Vladimir,Naafiri,64,31,48.44
Zed,Rengar,5,3,60.0
Irelia,Kayn,96,58,60.42
Zoe,Hecarim,6,0,0.0
Jax,Briar,53,43,81.13
Sion,Zyra,22,7,31.82
Jayce,Corki,10,1,10.0
Shaco,Trundle,7,0,0.0
Tryndamere,Lee Sin,54,22,40.74
Warwick,Ekko,80,41,51.25
Ahri,Rengar,3,3,100.0
Yone,Kindred,76,20,26.32
Elise,Fiddlesticks,3,3,100.0
Shen,Diana,123,65,52.85
Ambessa,Amumu,26,8,30.77
Sion,Reksai,25,15,60.0
Sylas,Briar,4,2,50.0
Zed,Kindred,12,5,41.67
Yasuo,Gragas,38,19,50.0
Briar,Naafiri,1,0,0.0
Ornn,Kayn,111,58,52.25
Udyr,Nidalee,43,16,37.21
Warwick,Taliyah,6,4,66.67
Taliyah,Naafiri,2,0,0.0
Jayce,Sylas,14,10,71.43
Pantheon,Corki,3,3,100.0
Sett,Gwen,44,15,34.09
Sett,Volibear,53,20,37.74
Gnar,Lillia,65,18,27.69
Shen,Mordekaiser,8,8,100.0
Cassiopeia,Rengar,13,4,30.77
Varus,Zac,10,5,50.0
Briar,Brand,1,1,100.0
Quinn,Zac,29,13,44.83
Diana,Gwen,1,1,100.0
Heimerdinger,Gragas,1,0,0.0
Shen,Reksai,30,17,56.67
Tryndamere,Shaco,25,11,44.0
Olaf,Naafiri,21,10,47.62
Reksai,Belveth,1,1,100.0
Akali,Jayce,5,5,100.0
Udyr,Wukong,22,18,81.82
Trundle,Udyr,10,4,40.0
Quinn,Pantheon,77,44,57.14
Kayle,Ambessa,11,9,81.82
Zed,Trundle,24,19,79.17
Mel,Jarvan IV,5,4,80.0
Kennen,Shaco,27,12,44.44
Warwick,Karthus,21,12,57.14
Sett,Elise,56,27,48.21
Nidalee,Hecarim,15,8,53.33
Nasus,Nocturne,34,21,61.76
Sion,Jax,44,16,36.36
Shaco,Ekko,2,2,100.0
Sett,Corki,3,0,0.0
Irelia,Urgot,6,4,66.67
Neeko,Belveth,8,8,100.0
Nidalee,Nunu & Willump,9,5,55.56
Kayle,Kayn,76,32,42.11
Camille,Jayce,3,3,100.0
Trundle,Taliyah,3,3,100.0
Sivir,Fiddlesticks,4,4,100.0
Tahm Kench,Maokai,4,0,0.0
Garen,Taliyah,17,12,70.59
Ambessa,Urgot,4,2,50.0
Dr. Mundo,Poppy,34,18,52.94
Draven,Fiddlesticks,5,0,0.0
Rengar,Sylas,1,0,0.0
Wukong,Nocturne,14,9,64.29
Viktor,Volibear,6,2,33.33
Heimerdinger,Sylas,3,3,100.0
KSante,Sejuani,11,5,45.45
Kled,Ambessa,6,4,66.67
Riven,Reksai,24,8,33.33
Kennen,Evelynn,16,6,37.5
Sett,Reksai,18,5,27.78
Kled,Udyr,65,27,41.54
Aatrox,Reksai,28,17,60.71
Varus,Brand,1,0,0.0
Yasuo,Reksai,24,14,58.33
Zac,Rengar,18,13,72.22
Neeko,Diana,16,4,25.0
Kennen,Udyr,24,13,54.17
Dr. Mundo,Lillia,69,36,52.17
Vladimir,Zeri,3,1,33.33
Trundle,Poppy,13,7,53.85
Shaco,Nunu & Willump,4,2,50.0
Dr. Mundo,Udyr,52,34,65.38
Poppy,Evelynn,8,7,87.5
Volibear,Morgana,1,0,0.0
Sett,KhaZix,85,40,47.06
Ahri,Belveth,3,2,66.67
Ahri,Amumu,6,1,16.67
Karma,Shaco,6,1,16.67
Yone,Xin Zhao,85,43,50.59
Yone,Master Yi,65,26,40.0
Yone,Diana,81,37,45.68
Kayn,Naafiri,3,0,0.0
Garen,Ryze,1,0,0.0
Lissandra,Talon,13,5,38.46
Lucian,Lee Sin,4,0,0.0
Kayle,Poppy,7,1,14.29
LeBlanc,Kindred,1,0,0.0
Sett,Zyra,17,8,47.06
Sivir,KhaZix,2,2,100.0
Kennen,Zac,28,20,71.43
Yorick,Master Yi,41,15,36.59
Rengar,Rammus,5,3,60.0
Mordekaiser,Wukong,54,21,38.89
Sett,Graves,50,25,50.0
Volibear,Nidalee,34,16,47.06
Akali,Aatrox,2,0,0.0
Jax,Jayce,2,2,100.0
Lee Sin,Trundle,14,3,21.43
Ryze,KhaZix,45,7,15.56
KSante,Teemo,5,0,0.0
Viktor,KhaZix,2,1,50.0
Wukong,Zed,22,9,40.91
Irelia,Naafiri,95,44,46.32
Vladimir,Fiddlesticks,22,3,13.64
Aatrox,Karthus,149,61,40.94
Galio,Rengar,11,2,18.18
Kled,Zyra,10,10,100.0
Shaco,Fiddlesticks,6,0,0.0
Darius,Corki,5,1,20.0
Viego,Ivern,2,0,0.0
Rumble,Kayn,46,21,45.65
Singed,Fiddlesticks,23,11,47.83
Zac,Fiddlesticks,8,2,25.0
Xin Zhao,Evelynn,1,1,100.0
Pantheon,Fiddlesticks,16,3,18.75
Reksai,Evelynn,2,2,100.0
Veigar,Shaco,6,1,16.67
Riven,Taliyah,48,17,35.42
Garen,Fiddlesticks,30,15,50.0
Dr. Mundo,Corki,5,5,100.0
Garen,Talon,78,41,52.56
Malphite,Kayn,77,36,46.75
Zac,Gwen,13,9,69.23
Viego,Lee Sin,8,3,37.5
Zoe,Taliyah,2,2,100.0
Kennen,Gragas,13,0,0.0
Viego,Shaco,3,2,66.67
Sylas,Graves,21,7,33.33
Mel,Rammus,1,1,100.0
Qiyana,Poppy,4,4,100.0
KSante,Rammus,13,3,23.08
Rengar,Jarvan IV,11,8,72.73
Volibear,Graves,40,17,42.5
Olaf,Zac,12,7,58.33
Garen,Poppy,22,11,50.0
Irelia,Shaco,49,25,51.02
Malzahar,Nocturne,2,1,50.0
Kennen,Vi,67,43,64.18
Ornn,Zed,123,52,42.28
Olaf,Pantheon,87,26,29.89
Rumble,Taliyah,8,1,12.5
Heimerdinger,Udyr,11,1,9.09
Reksai,Lee Sin,8,8,100.0
Teemo,Rammus,9,4,44.44
Orianna,Kindred,8,5,62.5
Dr. Mundo,Naafiri,87,44,50.57
Poppy,Brand,13,4,30.77
Lee Sin,Gwen,6,3,50.0
Renekton,Corki,4,4,100.0
Kennen,Sejuani,14,5,35.71
Neeko,Evelynn,6,6,100.0
Irelia,Dr. Mundo,76,21,27.63
Riven,Naafiri,136,66,48.53
Nasus,Naafiri,18,8,44.44
Ornn,Qiyana,50,33,66.0
Nasus,Elise,14,1,7.14
Lillia,Poppy,3,0,0.0
Ivern,Viego,6,3,50.0
Kindred,Lee Sin,1,1,100.0
Zac,Nocturne,43,21,48.84
Yasuo,Zyra,4,3,75.0
Lissandra,Rengar,2,2,100.0
Karma,Olaf,3,2,66.67
Trundle,Wukong,18,13,72.22
Mordekaiser,Master Yi,60,16,26.67
Warwick,Nocturne,24,7,29.17
Illaoi,Volibear,21,6,28.57
Shen,Draven,2,2,100.0
Kalista,Belveth,2,2,100.0
Veigar,Nunu & Willump,3,0,0.0
Lulu,Nocturne,5,5,100.0
Varus,Belveth,6,6,100.0
Olaf,Qiyana,11,5,45.45
Zac,Talon,38,14,36.84
Diana,Kayn,11,0,0.0
Malphite,Graves,28,12,42.86
Yone,Elise,43,19,44.19
Urgot,Hecarim,59,25,42.37
Camille,Jax,25,11,44.0
Jax,Taliyah,60,29,48.33
Vladimir,Reksai,20,7,35.0
Volibear,Elise,10,2,20.0
Volibear,Zac,30,15,50.0
Malzahar,Ekko,3,0,0.0
Rengar,Naafiri,8,5,62.5
Poppy,KhaZix,34,19,55.88
Viego,Nocturne,5,5,100.0
Irelia,Graves,61,40,65.57
Vladimir,Ivern,38,15,39.47
Shyvana,Kindred,4,2,50.0
Neeko,Rengar,8,0,0.0
Olaf,Xin Zhao,39,12,30.77
Kled,Taliyah,8,2,25.0
Yasuo,Brand,3,3,100.0
Poppy,Vi,29,19,65.52
Azir,Zyra,8,0,0.0
Aurelion Sol,Master Yi,5,3,60.0
Galio,Naafiri,9,6,66.67
Dr. Mundo,Zyra,10,3,30.0
Ornn,Lillia,55,42,76.36
Camille,Diana,77,30,38.96
Corki,Gragas,4,1,25.0
Ornn,Karthus,39,19,48.72
Orianna,Rengar,5,3,60.0
Rengar,Sejuani,13,5,38.46
Sylas,Viego,47,23,48.94
Yasuo,Malphite,4,4,100.0
Yunara,Wukong,15,2,13.33
Irelia,Olaf,13,6,46.15
Gragas,Jax,31,23,74.19
Tryndamere,Wukong,41,17,41.46
Kled,Rammus,15,10,66.67
Urgot,Malphite,4,0,0.0
Garen,Shaco,24,8,33.33
Ambessa,Zeri,2,2,100.0
Zed,Diana,25,12,48.0
Mordekaiser,Shaco,16,10,62.5
Quinn,Rumble,2,2,100.0
Jayce,Malphite,3,1,33.33
Urgot,Rumble,6,1,16.67
Udyr,Volibear,27,17,62.96
Teemo,Gwen,20,15,75.0
Rumble,Udyr,22,15,68.18
Yunara,KhaZix,3,2,66.67
Teemo,Elise,18,8,44.44
Shaco,Talon,9,8,88.89
Sejuani,Zyra,1,0,0.0
Akali,Fiddlesticks,13,5,38.46
Lee Sin,Zyra,4,4,100.0
Chogath,Dr. Mundo,39,21,53.85
Cassiopeia,Jarvan IV,34,12,35.29
Gwen,Zac,66,29,43.94
Tryndamere,Zyra,4,1,25.0
Illaoi,Kindred,14,8,57.14
Nocturne,Karthus,2,0,0.0
Sett,Talon,94,55,58.51
Zac,Volibear,22,6,27.27
Syndra,Zyra,1,1,100.0
Ambessa,Tryndamere,10,0,0.0
Warwick,Zed,62,19,30.65
Urgot,Shyvana,10,7,70.0
Jax,Lillia,153,84,54.9
Tryndamere,Belveth,23,15,65.22
Swain,Gwen,5,5,100.0
Akali,Ivern,25,11,44.0
Draven,Nunu & Willump,3,3,100.0
Ambessa,Shyvana,38,10,26.32
Volibear,Poppy,11,2,18.18
Azir,Udyr,11,3,27.27
Gwen,Urgot,1,1,100.0
Chogath,Urgot,5,2,40.0
Akali,Zac,12,8,66.67
Malphite,Ivern,41,35,85.37
Yone,Dr. Mundo,57,32,56.14
Briar,Rammus,2,0,0.0
Kassadin,Vi,3,2,66.67
Riven,Corki,5,4,80.0
Wukong,Graves,7,6,85.71
Shaco,Naafiri,6,2,33.33
Ahri,Viego,6,3,50.0
Veigar,KhaZix,2,0,0.0
Nidalee,Kaisa,1,1,100.0
Lee Sin,Hecarim,9,3,33.33
Swain,Fiddlesticks,2,1,50.0
Neeko,Trundle,1,1,100.0
Sylas,Aatrox,2,2,100.0
KSante,Kayn,124,45,36.29
Gangplank,Diana,76,36,47.37
Olaf,Rengar,26,12,46.15
Ryze,Kayn,50,29,58.0
Udyr,Poppy,8,5,62.5
Viktor,Ekko,4,0,0.0
Morgana,Pantheon,2,0,0.0
Chogath,Zeri,1,0,0.0
Malphite,Ambessa,13,11,84.62
Gangplank,Evelynn,17,16,94.12
Garen,Shyvana,9,0,0.0
Aatrox,Jax,65,56,86.15
Illaoi,Rengar,12,2,16.67
Yorick,Gragas,30,14,46.67
Orianna,Nocturne,10,10,100.0
Heimerdinger,Shen,4,0,0.0
Teemo,Darius,5,0,0.0
Zoe,Wukong,8,2,25.0
KSante,Briar,42,20,47.62
Azir,Rengar,31,19,61.29
Sett,Lillia,73,18,24.66
Malphite,Twitch,2,0,0.0
Warwick,Rammus,10,3,30.0
LeBlanc,Jarvan IV,1,1,100.0
LeBlanc,Kayn,2,1,50.0
Nocturne,Qiyana,5,5,100.0
Chogath,Zac,19,5,26.32
Nasus,Wukong,46,18,39.13
Trundle,Ivern,37,15,40.54
Tryndamere,Gwen,25,16,64.0
Neeko,Karthus,13,7,53.85
LeBlanc,Udyr,5,1,20.0
LeBlanc,KhaZix,8,8,100.0
Orianna,Viego,13,2,15.38
Zilean,Vi,4,3,75.0
Nocturne,Ambessa,4,4,100.0
Singed,Reksai,19,10,52.63
Rengar,Fiddlesticks,7,4,57.14
Xerath,Zed,6,0,0.0
Galio,Sylas,3,3,100.0
Camille,Yorick,3,0,0.0
Sett,Trundle,53,29,54.72
Vayne,Dr. Mundo,17,9,52.94
Garen,Neeko,5,1,20.0
Wukong,Diana,21,8,38.1
Jayce,Lillia,110,41,37.27
Singed,Ekko,53,15,28.3
Gangplank,Hecarim,63,20,31.75
Yasuo,Morgana,9,2,22.22
Singed,Urgot,3,3,100.0
Jax,Heimerdinger,3,3,100.0
Jax,Sion,6,3,50.0
Yorick,Corki,4,2,50.0
Poppy,Kayn,42,30,71.43
Sett,Master Yi,52,21,40.38
Sett,Jayce,4,0,0.0
Lulu,Volibear,1,0,0.0
Kennen,Jax,24,13,54.17
Kled,Teemo,1,0,0.0
Gragas,Corki,3,2,66.67
Rumble,Morgana,7,1,14.29
Sion,Master Yi,128,59,46.09
Lee Sin,Fiddlesticks,12,10,83.33
Kennen,Rammus,28,17,60.71
Mordekaiser,Zac,18,7,38.89
Zed,KhaZix,10,7,70.0
Darius,Dr. Mundo,36,18,50.0
Zoe,Rammus,1,0,0.0
Akali,Rammus,13,7,53.85
Jarvan IV,Diana,1,0,0.0
Irelia,Kindred,72,53,73.61
Fiora,Skarner,15,4,26.67
Wukong,Viego,30,14,46.67
Wukong,Shaco,10,1,10.0
Trundle,Karthus,5,4,80.0
Rengar,Ekko,17,6,35.29
Teemo,Sejuani,17,3,17.65
Viego,Rammus,5,0,0.0
Rammus,Udyr,8,5,62.5
Yunara,Qiyana,3,3,100.0
Nocturne,Ekko,16,8,50.0
Rumble,Nidalee,35,14,40.0
Heimerdinger,Fiddlesticks,6,6,100.0
Teemo,Ambessa,19,6,31.58
Shen,Shaco,84,37,44.05
Vladimir,Olaf,24,14,58.33
Vladimir,Brand,1,0,0.0
Rumble,Olaf,13,9,69.23
Smolder,Ekko,34,10,29.41
Shen,Urgot,2,1,50.0
Olaf,Vi,35,5,14.29
Anivia,Dr. Mundo,17,9,52.94
Anivia,Nocturne,15,9,60.0
Nocturne,Lillia,5,1,20.0
Malzahar,Jarvan IV,4,4,100.0
Rumble,Lillia,35,20,57.14
Kennen,Jayce,8,8,100.0
Malzahar,Viego,22,6,27.27
Aurora,Ekko,47,19,40.43
Yorick,Urgot,2,0,0.0
Pantheon,Nocturne,33,17,51.52
Tryndamere,Jax,14,6,42.86
Shen,Yuumi,3,0,0.0
Aurora,Aatrox,10,4,40.0
Nasus,Zac,19,9,47.37
Galio,Evelynn,10,0,0.0
Ryze,Kindred,38,17,44.74
Udyr,Jarvan IV,58,19,32.76
Singed,Riven,2,0,0.0
Yunara,Kayn,6,0,0.0
Ivern,Ambessa,1,1,100.0
Kayle,Zed,64,33,51.56
Shaco,Nidalee,1,1,100.0
Sion,Yorick,2,0,0.0
Darius,Zac,81,52,64.2
Singed,Zed,106,53,50.0
Sion,Rammus,13,9,69.23
Smolder,Fiddlesticks,7,1,14.29
Malphite,Lee Sin,128,67,52.34
Kled,Naafiri,54,21,38.89
Nasus,Shyvana,6,4,66.67
Hwei,Viego,6,2,33.33
Chogath,Fiddlesticks,32,23,71.88
Pantheon,Qiyana,13,7,53.85
Poppy,Gwen,10,10,100.0
Warwick,Graves,25,12,48.0
Trundle,Nunu & Willump,19,5,26.32
Urgot,Corki,3,1,33.33
Kayle,Dr. Mundo,33,12,36.36
Aatrox,Dr. Mundo,102,51,50.0
Viktor,Urgot,3,3,100.0
Irelia,Reksai,16,7,43.75
Jax,Corki,15,15,100.0
Darius,Chogath,4,4,100.0
Shen,Lillia,105,59,56.19
Yorick,Chogath,4,3,75.0
KSante,Diana,85,42,49.41
KSante,Poppy,23,14,60.87
Renekton,Gragas,32,19,59.38
KSante,Sylas,15,4,26.67
Lissandra,Belveth,3,3,100.0
Sion,Zac,42,24,57.14
Zac,Ekko,60,29,48.33
Shaco,KhaZix,7,1,14.29
Tristana,Lillia,2,1,50.0
Kindred,Rengar,2,2,100.0
Volibear,Skarner,7,6,85.71
Jax,Reksai,31,10,32.26
Zoe,KhaZix,7,1,14.29
Varus,Wukong,19,7,36.84
Rengar,Viego,26,16,61.54
Garen,Briar,10,8,80.0
Zoe,Jax,2,2,100.0
Neeko,Jax,2,0,0.0
Darius,Evelynn,27,18,66.67
Akali,Reksai,18,13,72.22
Vayne,Corki,3,0,0.0
Kayle,Morgana,4,0,0.0
Sejuani,Vi,4,0,0.0
Zeri,Skarner,14,2,14.29
Jax,Shyvana,31,18,58.06
Urgot,Gragas,29,12,41.38
Irelia,Karthus,58,34,58.62
Xin Zhao,Volibear,3,2,66.67
Nocturne,Lee Sin,9,7,77.78
Ornn,Nidalee,55,22,40.0
Irelia,Sejuani,33,6,18.18
Jayce,Mordekaiser,15,5,33.33
Xin Zhao,Graves,3,0,0.0
Warwick,KhaZix,42,22,52.38
Chogath,Rammus,16,8,50.0
Rumble,Zac,12,7,58.33
Nasus,Trundle,28,20,71.43
Annie,Ivern,2,0,0.0
Caitlyn,Lee Sin,10,9,90.0
Irelia,Gwen,30,19,63.33
Naafiri,Volibear,3,0,0.0
Dr. Mundo,Ambessa,17,10,58.82
Sion,Elise,50,20,40.0
Caitlyn,Xin Zhao,5,5,100.0
Kindred,Ekko,5,1,20.0
Pantheon,Maokai,7,3,42.86
Kayle,Shen,4,0,0.0
Jarvan IV,Hecarim,5,2,40.0
Garen,Olaf,2,0,0.0
Ryze,Graves,34,25,73.53
Urgot,Zac,37,19,51.35
Zed,Poppy,10,6,60.0
Illaoi,Udyr,9,6,66.67
Janna,Naafiri,6,5,83.33
Renekton,Sylas,22,11,50.0
Cassiopeia,Elise,3,0,0.0
Yone,Poppy,44,20,45.45
Olaf,Jarvan IV,49,30,61.22
Yunara,Zed,5,1,20.0
Corki,Poppy,6,2,33.33
Pantheon,Diana,66,44,66.67
Nasus,Kayn,48,22,45.83
Illaoi,Naafiri,17,12,70.59
Graves,Ekko,5,2,40.0
Naafiri,Vi,7,1,14.29
Azir,Elise,8,7,87.5
Kassadin,Hecarim,1,0,0.0
Fiora,Lillia,74,37,50.0
Sejuani,Gwen,6,0,0.0
Zed,Dr. Mundo,8,8,100.0
Wukong,Lillia,9,6,66.67
Wukong,Udyr,10,2,20.0
Galio,Wukong,30,17,56.67
Heimerdinger,Amumu,2,0,0.0
Darius,Qiyana,21,8,38.1
Dr. Mundo,Amumu,11,9,81.82
Wukong,Sejuani,5,4,80.0
Vladimir,Kled,1,0,0.0
Malphite,Vi,53,22,41.51
Ornn,Riven,3,0,0.0
Smolder,Viego,30,15,50.0
Vladimir,Zac,24,19,79.17
Sion,Briar,44,32,72.73
Vladimir,Shyvana,15,11,73.33
Vayne,Zed,30,5,16.67
Rengar,Malzahar,2,2,100.0
Vladimir,KSante,2,2,100.0
Corki,Talon,5,3,60.0
Azir,Reksai,11,5,45.45
Vladimir,Gragas,5,3,60.0
Xin Zhao,Zed,6,4,66.67
Corki,Kayn,3,1,33.33
Vladimir,Shen,5,0,0.0
Anivia,Qiyana,12,2,16.67
Rengar,Jax,9,7,77.78
Olaf,Zyra,9,5,55.56
Fiora,Reksai,36,17,47.22
Ornn,Shyvana,2,1,50.0
Anivia,KhaZix,12,7,58.33
Anivia,Shen,2,2,100.0
Soraka,Lee Sin,5,1,20.0
Yone,Shyvana,21,7,33.33
Anivia,Kindred,8,6,75.0
Anivia,Naafiri,11,10,90.91
Vladimir,Evelynn,27,7,25.93
Lee Sin,Zac,10,3,30.0
Rengar,Zed,15,8,53.33
Garen,Jax,16,8,50.0
Kaisa,Diana,1,0,0.0
Zilean,Gwen,3,0,0.0
Darius,Kaisa,2,0,0.0
Riven,Sylas,21,12,57.14
Darius,Gwen,36,11,30.56
Kled,Gwen,29,18,62.07
Cassiopeia,Talon,20,14,70.0
Camille,Draven,12,9,75.0
Mordekaiser,Poppy,17,4,23.53
Poppy,Corki,4,1,25.0
Shen,Corki,7,5,71.43
Smolder,Rammus,3,3,100.0
Zed,Ambessa,4,0,0.0
Mordekaiser,Nidalee,26,21,80.77
Vex,Nocturne,5,3,60.0
Soraka,KhaZix,4,0,0.0
Fiora,Heimerdinger,2,0,0.0
Urgot,Master Yi,85,62,72.94
Rengar,Wukong,11,8,72.73
Rumble,Shen,8,0,0.0
Poppy,Gragas,5,3,60.0
Tryndamere,Vi,47,30,63.83
KogMaw,Udyr,12,2,16.67
KSante,Aatrox,5,0,0.0
Azir,Vi,14,13,92.86
Olaf,Shaco,19,7,36.84
Reksai,Elise,2,1,50.0
Fiora,Taliyah,18,5,27.78
Volibear,Hecarim,63,29,46.03
Vayne,Shen,8,0,0.0
Gwen,Evelynn,21,13,61.9
Sejuani,Nunu & Willump,5,1,20.0
Zed,Zac,5,4,80.0
Janna,Nidalee,7,0,0.0
Olaf,Graves,11,5,45.45
Viego,Poppy,4,4,100.0
Fiora,Briar,37,12,32.43
Quinn,Karthus,9,4,44.44
Jayce,Fizz,1,1,100.0
Sylas,Kindred,17,7,41.18
Fiora,Singed,1,1,100.0
Orianna,Pantheon,15,11,73.33
Tristana,Twitch,2,0,0.0
Zed,Evelynn,4,3,75.0
Rammus,Viego,13,6,46.15
Gragas,Diana,55,22,40.0
Gangplank,Qiyana,46,12,26.09
LeBlanc,Diana,4,4,100.0
Mordekaiser,Volibear,53,31,58.49
Gnar,Dr. Mundo,65,25,38.46
Udyr,Belveth,15,8,53.33
Sett,Poppy,20,12,60.0
Poppy,Zac,18,15,83.33
Heimerdinger,Ekko,12,4,33.33
Zilean,Volibear,18,13,72.22
Aurora,Master Yi,64,35,54.69
Draven,Kayn,1,0,0.0
Viego,Gragas,3,0,0.0
Poppy,Diana,27,5,18.52
Shaco,Viego,7,3,42.86
Rengar,Kayn,14,5,35.71
Trundle,Gragas,4,2,50.0
Garen,Morgana,9,0,0.0
Lulu,Kayn,6,2,33.33
Reksai,Kindred,1,1,100.0
Teemo,Skarner,7,5,71.43
Pantheon,Nidalee,30,16,53.33
Ekko,Shaco,2,2,100.0
Viego,Diana,3,2,66.67
Ahri,Jarvan IV,16,8,50.0
Lee Sin,Ekko,11,7,63.64
Gwen,Amumu,3,2,66.67
Renekton,Darius,6,5,83.33
Xin Zhao,Nidalee,2,1,50.0
Rell,Lee Sin,1,1,100.0
Singed,Elise,14,2,14.29
Janna,Xin Zhao,5,5,100.0
Briar,Diana,2,0,0.0
Ahri,Vi,3,0,0.0
Corki,Karthus,4,2,50.0
Ambessa,Yorick,5,3,60.0
Shaco,Graves,4,1,25.0
KSante,Karthus,47,24,51.06
Irelia,Briar,19,6,31.58
Zed,Nidalee,10,5,50.0
Nasus,Qiyana,10,9,90.0
Sett,Shyvana,9,3,33.33
Caitlyn,Gwen,5,0,0.0
Renekton,Master Yi,125,79,63.2
Pantheon,Poppy,20,9,45.0
Malzahar,Taliyah,1,0,0.0
Neeko,Taliyah,5,2,40.0
Sett,Kayn,113,50,44.25
Sett,Zeri,2,0,0.0
Nocturne,Naafiri,5,0,0.0
Trundle,Nocturne,30,7,23.33
Ekko,Dr. Mundo,1,0,0.0
Shen,Zyra,10,2,20.0
Nautilus,Rumble,1,0,0.0
Malzahar,Vi,1,1,100.0
Rumble,Graves,23,10,43.48
Garen,Volibear,89,43,48.31
Ahri,KhaZix,5,5,100.0
Jayce,Zyra,40,19,47.5
Aurora,Taliyah,17,4,23.53
Illaoi,Corki,3,3,100.0
Caitlyn,Poppy,1,1,100.0
Volibear,Rammus,9,3,33.33
Malphite,Zyra,14,2,14.29
Tristana,Shaco,1,1,100.0
Caitlyn,Ekko,5,4,80.0
Smolder,Karthus,7,0,0.0
Nasus,Poppy,10,2,20.0
Aatrox,Malphite,1,0,0.0
Gragas,Lillia,22,9,40.91
Darius,Udyr,65,24,36.92
Nidalee,Dr. Mundo,18,8,44.44
Aatrox,Olaf,21,6,28.57
Xerath,Lee Sin,1,0,0.0
Chogath,Amumu,9,3,33.33
Darius,Urgot,2,0,0.0
Tryndamere,Naafiri,37,11,29.73
Pantheon,Zed,37,22,59.46
Jax,Malzahar,1,0,0.0
Varus,Urgot,1,1,100.0
Vladimir,Jax,36,7,19.44
Rengar,Zyra,2,2,100.0
Trundle,Rumble,1,1,100.0
Udyr,Zac,12,5,41.67
Shen,Rumble,5,4,80.0
Kalista,Shaco,1,0,0.0
Singed,Master Yi,42,21,50.0
Nasus,Dr. Mundo,4,3,75.0
Warwick,Dr. Mundo,29,17,58.62
Shen,Shyvana,15,1,6.67
Cassiopeia,Graves,1,1,100.0
Caitlyn,KhaZix,3,0,0.0
Ornn,Dr. Mundo,36,8,22.22
Renekton,Dr. Mundo,92,46,50.0
Rumble,Dr. Mundo,40,19,47.5
Mordekaiser,Dr. Mundo,11,6,54.55
Quinn,Zyra,8,4,50.0
Heimerdinger,Dr. Mundo,14,6,42.86
Taliyah,Viego,6,0,0.0
Briar,Dr. Mundo,1,1,100.0
Anivia,Kayn,28,19,67.86
Kennen,Dr. Mundo,51,28,54.9
Malphite,Nunu & Willump,11,5,45.45
Warwick,Rengar,57,38,66.67
Tryndamere,Ivern,32,13,40.62
Volibear,Shaco,24,14,58.33
Zilean,Kayn,16,10,62.5
Camille,Lillia,32,9,28.12
Volibear,Urgot,6,1,16.67
Poppy,Dr. Mundo,16,2,12.5
Reksai,Kayn,4,2,50.0
Dr. Mundo,Urgot,3,3,100.0
Poppy,Shen,2,2,100.0
Fiora,Urgot,5,5,100.0
Renekton,Urgot,1,0,0.0
Rengar,Lillia,5,3,60.0
Kled,Briar,22,11,50.0
Zoe,Sylas,1,0,0.0
Darius,Rammus,8,1,12.5
Kled,Jax,19,12,63.16
Jayce,Maokai,19,6,31.58
Kled,Lillia,35,24,68.57
Kled,Sylas,11,0,0.0
Renekton,Skarner,14,3,21.43
Olaf,Yorick,2,0,0.0
Poppy,Yunara,2,2,100.0
