name,percentage,id,patch
Fiddlesticks,1,22,14.18
Garen,1,27,14.18
Karma,1,38,14.18
Kassadin,1,40,14.18
Lulu,1,51,14.18
Lux,1,52,14.18
Morgana,1,59,14.18
Nunu,1,65,14.18
Rengar,1,73,14.18
Ryze,1,76,14.18
Shen,1,79,14.18
Sion,1,82,14.18
Swain,1,87,14.18
Talon,1,89,14.18
Taric,1,90,14.18
Twisted Fate,1,96,14.18
Vayne,1,101,14.18
Vladimir,1,105,14.18
Zac,1,113,14.18
RekSai,1,122,14.18
Tahm Kench,1,126,14.18
Aurelion Sol,1,130,14.18
Kled,1,132,14.18
Aphelios,1,147,14.18
Sett,1,148,14.18
Gwen,1,155,14.18
Vex,1,157,14.18
Belveth,1,160,14.18
Nautilus,87,62,14.9
Varus,85,100,14.9
Vi,81,103,14.9
Skarner,80,84,14.9
Taliyah,69,131,14.9
KSante,69,162,14.9
Ashe,67,8,14.9
Kalista,67,121,14.9
Tristana,60,93,14.9
Jinx,58,37,14.9
Azir,56,120,14.9
Rumble,54,75,14.9
Orianna,53,67,14.9
Xin Zhao,50,110,14.9
Senna,46,146,14.9
Sejuani,44,77,14.9
Rell,42,153,14.9
Viego,42,154,14.9
Lucian,41,50,14.9
Camille,35,134,14.9
Hwei,35,166,14.9
Ahri,32,2,14.9
Draven,27,18,14.9
Maokai,26,55,14.9
Braum,26,118,14.9
Aatrox,24,1,14.9
Twisted Fate,24,96,14.9
Ornn,24,138,14.9
Aurelion Sol,21,130,14.9
Ivern,21,133,14.9
Jarvan IV,20,34,14.9
Nami,20,60,14.9
Poppy,20,69,14.9
Renata Glasc,20,159,14.9
Neeko,17,142,14.9
Corki,15,14,14.9
Renekton,15,72,14.9
Aphelios,15,147,14.9
Zeri,14,158,14.9
Jax,13,35,14.9
Gwen,13,155,14.9
LeBlanc,12,46,14.9
Lee Sin,12,47,14.9
Olaf,12,66,14.9
Alistar,11,4,14.9
Gragas,11,28,14.9
Lulu,11,51,14.9
Sion,11,82,14.9
Syndra,11,88,14.9
Volibear,11,106,14.9
Zac,11,113,14.9
Tahm Kench,11,126,14.9
Rakan,11,136,14.9
Fiora,10,23,14.9
RekSai,10,122,14.9
Blitzcrank,9,9,14.9
Karthus,9,39,14.9
Nocturne,9,64,14.9
Kaisa,9,140,14.9
Leona,8,48,14.9
Yone,8,150,14.9
Milio,8,163,14.9
Akali,7,3,14.9
Udyr,7,98,14.9
Xayah,7,135,14.9
KogMaw,6,45,14.9
Rengar,6,73,14.9
Vayne,6,101,14.9
Darius,5,15,14.9
Malphite,5,53,14.9
Ziggs,5,115,14.9
Gnar,5,119,14.9
Nunu,4,65,14.9
Wukong,4,108,14.9
Yasuo,4,111,14.9
Kindred,4,127,14.9
Cassiopeia,3,12,14.9
Diana,3,16,14.9
Ezreal,3,21,14.9
Jayce,3,36,14.9
Karma,3,38,14.9
Thresh,3,92,14.9
Urgot,3,99,14.9
Pyke,3,141,14.9
Annie,2,7,14.9
Galio,2,25,14.9
Heimerdinger,2,31,14.9
Kassadin,2,40,14.9
Kennen,2,43,14.9
Nidalee,2,63,14.9
Ryze,2,76,14.9
Shen,2,79,14.9
Trundle,2,94,14.9
Twitch,2,97,14.9
Veigar,2,102,14.9
Viktor,2,104,14.9
Xerath,2,109,14.9
Yorick,2,112,14.9
Zyra,2,117,14.9
Ekko,2,125,14.9
Kled,2,132,14.9
Sylas,2,143,14.9
Sett,2,148,14.9
Lillia,2,149,14.9
Samira,2,151,14.9
Belveth,2,160,14.9
Smolder,2,167,14.9
Caitlyn,1,11,14.9
Gangplank,1,26,14.9
Irelia,1,32,14.9
Janna,1,33,14.9
Kayle,1,42,14.9
Miss Fortune,1,57,14.9
Mordekaiser,1,58,14.9
Morgana,1,59,14.9
Pantheon,1,68,14.9
Riven,1,74,14.9
Sivir,1,83,14.9
Swain,1,87,14.9
Jhin,1,129,14.9
Zoe,1,139,14.9
Seraphine,1,152,14.9
