name,percentage,id,patch
Lee Sin,94,47,11.19
LeBlanc,81,46,11.19
Lucian,81,50,11.19
Miss Fortune,78,57,11.19
Twisted Fate,73,96,11.19
Xin Zhao,71,110,11.19
Irelia,70,32,11.19
Leona,69,48,11.19
Ryze,62,76,11.19
Aphelios,60,147,11.19
Kennen,58,43,11.19
Yuumi,58,144,11.19
Jarvan IV,55,34,11.19
Graves,53,29,11.19
Rakan,51,136,11.19
Jayce,49,36,11.19
Sylas,41,143,11.19
Camille,40,134,11.19
Ezreal,38,21,11.19
Thresh,37,92,11.19
Amumu,32,5,11.19
Nami,32,60,11.19
Gwen,30,155,11.19
Zoe,29,139,11.19
Qiyana,29,145,11.19
Braum,28,118,11.19
Talon,27,89,11.19
Jhin,27,129,11.19
Draven,23,18,11.19
Syndra,23,88,11.19
Azir,22,120,11.19
Orianna,21,67,11.19
Viego,20,154,11.19
Tryndamere,19,95,11.19
Sett,19,148,11.19
Olaf,18,66,11.19
Gnar,18,119,11.19
Poppy,17,69,11.19
Renekton,16,72,11.19
Lulu,14,51,11.19
Malphite,14,53,11.19
Lillia,14,149,11.19
Nautilus,13,62,11.19
Tristana,13,93,11.19
Galio,12,25,11.19
Trundle,12,94,11.19
Ziggs,12,115,11.19
Aatrox,11,1,11.19
Gangplank,11,26,11.19
Yone,11,150,11.19
Jax,10,35,11.19
Wukong,10,108,11.19
Kaisa,10,140,11.19
Rell,10,153,11.19
Alistar,8,4,11.19
Fiora,8,23,11.19
Gragas,8,28,11.19
Lissandra,6,49,11.19
Nidalee,6,63,11.19
Rumble,6,75,11.19
Urgot,6,99,11.19
Karma,5,38,11.19
Kassadin,5,40,11.19
Yasuo,5,111,11.19
Zed,5,114,11.19
Taliyah,5,131,11.19
Akali,4,3,11.19
Xayah,4,135,11.19
Akshan,4,156,11.19
Cassiopeia,3,12,11.19
Corki,3,14,11.19
Fiddlesticks,3,22,11.19
Jinx,3,37,11.19
Karthus,3,39,11.19
Malzahar,3,54,11.19
Shen,3,79,11.19
Sion,3,82,11.19
Varus,3,100,11.19
Viktor,3,104,11.19
Kalista,3,121,11.19
Ornn,3,138,11.19
Seraphine,3,152,11.19
Annie,2,7,11.19
Nocturne,2,64,11.19
Sejuani,2,77,11.19
Sivir,2,83,11.19
Soraka,2,86,11.19
Zilean,2,116,11.19
Kled,2,132,11.19
Pyke,2,141,11.19
Vex,2,157,11.19
Ashe,1,8,11.19
Darius,1,15,11.19
Dr. Mundo,1,17,11.19
Heimerdinger,1,31,11.19
Maokai,1,55,11.19
Mordekaiser,1,58,11.19
Riven,1,74,11.19
Shaco,1,78,11.19
Udyr,1,98,11.19
Vayne,1,101,11.19
Vladimir,1,105,11.19
Zac,1,113,11.19
Bard,1,124,11.19
Tahm Kench,1,126,11.19
Kindred,1,127,11.19
Senna,1,146,11.19
Yuumi,91,144,11.20
Miss Fortune,86,57,11.20
LeBlanc,83,46,11.20
Lee Sin,74,47,11.20
Camille,74,134,11.20
Xin Zhao,71,110,11.20
Twisted Fate,66,96,11.20
Graves,60,29,11.20
Lucian,54,50,11.20
Talon,49,89,11.20
Aphelios,49,147,11.20
Sett,49,148,11.20
Irelia,46,32,11.20
Rakan,46,136,11.20
Leona,43,48,11.20
Thresh,43,92,11.20
Sylas,40,143,11.20
Zed,37,114,11.20
Ezreal,34,21,11.20
Fiora,34,23,11.20
Ryze,34,76,11.20
Syndra,34,88,11.20
Viego,34,154,11.20
Jayce,31,36,11.20
Jarvan IV,29,34,11.20
Trundle,29,94,11.20
Aatrox,26,1,11.20
Kennen,26,43,11.20
Braum,26,118,11.20
Jax,23,35,11.20
Nami,23,60,11.20
Azir,23,120,11.20
Vex,20,157,11.20
Galio,17,25,11.20
Gangplank,17,26,11.20
Gragas,17,28,11.20
Lulu,17,51,11.20
Orianna,17,67,11.20
Jhin,17,129,11.20
Poppy,14,69,11.20
Tristana,14,93,11.20
Zoe,14,139,11.20
Qiyana,14,145,11.20
Rell,14,153,11.20
Akshan,14,156,11.20
Hecarim,11,30,11.20
Karthus,11,39,11.20
Lissandra,11,49,11.20
Malphite,11,53,11.20
Urgot,11,99,11.20
Wukong,11,108,11.20
Gwen,11,155,11.20
Akali,9,3,11.20
Cassiopeia,9,12,11.20
Kassadin,9,40,11.20
Nautilus,9,62,11.20
Rumble,9,75,11.20
Sion,9,82,11.20
Sivir,9,83,11.20
Yasuo,9,111,11.20
Ziggs,9,115,11.20
Gnar,9,119,11.20
Yone,9,150,11.20
Seraphine,9,152,11.20
Jinx,6,37,11.20
Karma,6,38,11.20
KogMaw,6,45,11.20
Renekton,6,72,11.20
Zac,6,113,11.20
Bard,6,124,11.20
Tahm Kench,6,126,11.20
Kaisa,6,140,11.20
Pyke,6,141,11.20
Alistar,3,4,11.20
Amumu,3,5,11.20
Annie,3,7,11.20
Blitzcrank,3,9,11.20
Corki,3,14,11.20
Dr. Mundo,3,17,11.20
Draven,3,18,11.20
Fizz,3,24,11.20
KhaZix,3,44,11.20
Mordekaiser,3,58,11.20
Nunu,3,65,11.20
Olaf,3,66,11.20
Tryndamere,3,95,11.20
Udyr,3,98,11.20
Viktor,3,104,11.20
Xerath,3,109,11.20
Xayah,3,135,11.20
Lillia,3,149,11.20
Samira,3,151,11.20
LeBlanc,85,46,11.21
Twisted Fate,80,96,11.21
Graves,72,29,11.21
Lucian,72,50,11.21
Xin Zhao,69,110,11.21
Leona,67,48,11.21
Lee Sin,65,47,11.21
Camille,63,134,11.21
Yuumi,60,144,11.21
Syndra,57,88,11.21
Xayah,57,135,11.21
Jhin,53,129,11.21
Aphelios,53,147,11.21
Kennen,52,43,11.21
Jarvan IV,48,34,11.21
Rakan,48,136,11.21
Jayce,44,36,11.21
Miss Fortune,41,57,11.21
Irelia,39,32,11.21
Vex,37,157,11.21
Galio,35,25,11.21
Sylas,35,143,11.21
Viego,35,154,11.21
Alistar,31,4,11.21
Talon,31,89,11.21
Nidalee,30,63,11.21
Ryze,29,76,11.21
Zoe,27,139,11.21
Thresh,25,92,11.21
Sett,25,148,11.21
Nami,23,60,11.21
Gnar,20,119,11.21
Renekton,19,72,11.21
Ziggs,19,115,11.21
Jax,17,35,11.21
Lulu,17,51,11.21
Qiyana,17,145,11.21
Gwen,17,155,11.21
Ezreal,15,21,11.21
Jinx,14,37,11.21
Nautilus,14,62,11.21
Poppy,14,69,11.21
Zed,14,114,11.21
Braum,14,118,11.21
Caitlyn,13,11,11.21
Lissandra,13,49,11.21
Trundle,13,94,11.21
Azir,13,120,11.21
Malphite,12,53,11.21
Tristana,12,93,11.21
Aatrox,11,1,11.21
Gragas,10,28,11.21
Sion,10,82,11.21
Rell,10,153,11.21
Draven,9,18,11.21
Orianna,9,67,11.21
Tahm Kench,9,126,11.21
Fiora,8,23,11.21
Zilean,8,116,11.21
Corki,6,14,11.21
Lux,6,52,11.21
Maokai,6,55,11.21
Wukong,6,108,11.21
Seraphine,6,152,11.21
Akali,5,3,11.21
Skarner,5,84,11.21
Ornn,5,138,11.21
Yone,5,150,11.21
Malzahar,4,54,11.21
Morgana,4,59,11.21
Olaf,4,66,11.21
Urgot,4,99,11.21
Vayne,4,101,11.21
Yasuo,4,111,11.21
RekSai,4,122,11.21
Lillia,4,149,11.21
Gangplank,3,26,11.21
Hecarim,3,30,11.21
Udyr,3,98,11.21
Bard,3,124,11.21
Kindred,3,127,11.21
Blitzcrank,2,9,11.21
Cassiopeia,2,12,11.21
Karma,2,38,11.21
Karthus,2,39,11.21
Kassadin,2,40,11.21
Mordekaiser,2,58,11.21
Nocturne,2,64,11.21
Shen,2,79,11.21
Tryndamere,2,95,11.21
Zac,2,113,11.21
Ekko,2,125,11.21
Kaisa,2,140,11.21
Pyke,2,141,11.21
Ahri,1,2,11.21
Amumu,1,5,11.21
Chogath,1,13,11.21
Darius,1,15,11.21
Diana,1,16,11.21
Dr. Mundo,1,17,11.21
Nasus,1,61,11.21
Rumble,1,75,11.21
Sejuani,1,77,11.21
Teemo,1,91,11.21
Twitch,1,97,11.21
Viktor,1,104,11.21
Vladimir,1,105,11.21
Volibear,1,106,11.21
Kalista,1,121,11.21
VelKoz,1,123,11.21
Neeko,1,142,11.21
LeBlanc,94,46,11.22
Rakan,84,136,11.22
Yuumi,84,144,11.22
Jarvan IV,77,34,11.22
Xayah,77,135,11.22
Viego,68,154,11.22
Xin Zhao,65,110,11.22
Camille,65,134,11.22
Vex,65,157,11.22
Jhin,61,129,11.22
Syndra,55,88,11.22
Renekton,48,72,11.22
Trundle,48,94,11.22
Zoe,48,139,11.22
Sett,48,148,11.22
Ryze,42,76,11.22
Thresh,42,92,11.22
Lee Sin,39,47,11.22
Leona,39,48,11.22
Sion,39,82,11.22
Sylas,32,143,11.22
Lucian,29,50,11.22
Lulu,29,51,11.22
Orianna,29,67,11.22
Akali,26,3,11.22
Ezreal,26,21,11.22
Jax,26,35,11.22
Miss Fortune,26,57,11.22
Ziggs,26,115,11.22
Rell,26,153,11.22
Gwen,26,155,11.22
Fiora,23,23,11.22
Talon,23,89,11.22
Yasuo,23,111,11.22
Braum,23,118,11.22
Graves,19,29,11.22
Jayce,19,36,11.22
Lux,19,52,11.22
Urgot,19,99,11.22
Bard,19,124,11.22
Ornn,19,138,11.22
Qiyana,19,145,11.22
Yone,19,150,11.22
Chogath,16,13,11.22
Karma,16,38,11.22
Malphite,16,53,11.22
Poppy,16,69,11.22
Aphelios,16,147,11.22
Kennen,13,43,11.22
Nautilus,13,62,11.22
Zilean,13,116,11.22
Alistar,10,4,11.22
Lissandra,10,49,11.22
Olaf,10,66,11.22
Skarner,10,84,11.22
Tristana,10,93,11.22
Gnar,10,119,11.22
Hecarim,6,30,11.22
Irelia,6,32,11.22
Jinx,6,37,11.22
Kassadin,6,40,11.22
Nami,6,60,11.22
Nasus,6,61,11.22
Darius,3,15,11.22
Dr. Mundo,3,17,11.22
Galio,3,25,11.22
Gragas,3,28,11.22
Karthus,3,39,11.22
KogMaw,3,45,11.22
Malzahar,3,54,11.22
Mordekaiser,3,58,11.22
Nidalee,3,63,11.22
Nocturne,3,64,11.22
Twisted Fate,3,96,11.22
Vayne,3,101,11.22
Viktor,3,104,11.22
Zed,3,114,11.22
Kaisa,3,140,11.22
Pyke,3,141,11.22
Twisted Fate,93,96,11.23
Syndra,82,88,11.23
Caitlyn,76,11,11.23
Thresh,76,92,11.23
Graves,73,29,11.23
Lucian,69,50,11.23
LeBlanc,67,46,11.23
Renekton,60,72,11.23
Jinx,58,37,11.23
Gwen,58,155,11.23
Ryze,56,76,11.23
Irelia,53,32,11.23
Xin Zhao,51,110,11.23
Lee Sin,49,47,11.23
Jax,47,35,11.23
Kennen,47,43,11.23
Vex,47,157,11.23
Jayce,42,36,11.23
Leona,42,48,11.23
Nidalee,42,63,11.23
Camille,38,134,11.23
Viego,38,154,11.23
Jarvan IV,33,34,11.23
Talon,29,89,11.23
Jhin,29,129,11.23
Alistar,27,4,11.23
Galio,27,25,11.23
Nami,27,60,11.23
Nocturne,27,64,11.23
Viktor,27,104,11.23
Nautilus,22,62,11.23
Zed,22,114,11.23
Rell,22,153,11.23
Sett,20,148,11.23
Akali,18,3,11.23
Aphelios,18,147,11.23
Gragas,16,28,11.23
Lux,16,52,11.23
Gnar,16,119,11.23
Sylas,16,143,11.23
Morgana,13,59,11.23
Ornn,13,138,11.23
Qiyana,13,145,11.23
Olaf,11,66,11.23
Ziggs,11,115,11.23
Braum,11,118,11.23
Kaisa,11,140,11.23
Yone,11,150,11.23
Blitzcrank,9,9,11.23
Karma,9,38,11.23
Karthus,9,39,11.23
Tristana,9,93,11.23
Kindred,9,127,11.23
Lissandra,7,49,11.23
Lulu,7,51,11.23
Yasuo,7,111,11.23
Rakan,7,136,11.23
Zoe,7,139,11.23
Diana,4,16,11.23
Dr. Mundo,4,17,11.23
KhaZix,4,44,11.23
Udyr,4,98,11.23
Kalista,4,121,11.23
Tahm Kench,4,126,11.23
Aatrox,2,1,11.23
Cassiopeia,2,12,11.23
Draven,2,18,11.23
Ezreal,2,21,11.23
Hecarim,2,30,11.23
Miss Fortune,2,57,11.23
Taric,2,90,11.23
Twitch,2,97,11.23
Wukong,2,108,11.23
Zac,2,113,11.23
Zilean,2,116,11.23
Bard,2,124,11.23
Ekko,2,125,11.23
Xayah,2,135,11.23
Pyke,2,141,11.23
Yuumi,2,144,11.23
Lillia,2,149,11.23
Caitlyn,80,11,11.24
Lee Sin,80,47,11.24
Viktor,77,104,11.24
Renekton,74,72,11.24
Thresh,71,92,11.24
Twisted Fate,71,96,11.24
Syndra,60,88,11.24
Leona,57,48,11.24
Kaisa,54,140,11.24
Alistar,51,4,11.24
LeBlanc,51,46,11.24
Xin Zhao,51,110,11.24
Rell,51,153,11.24
Talon,49,89,11.24
Gwen,49,155,11.24
Ryze,46,76,11.24
Graves,43,29,11.24
Viego,40,154,11.24
Jarvan IV,37,34,11.24
Jhin,37,129,11.24
Jinx,34,37,11.24
Tristana,34,93,11.24
Irelia,31,32,11.24
Jax,31,35,11.24
Camille,31,134,11.24
Jayce,29,36,11.24
Aphelios,29,147,11.24
Corki,26,14,11.24
Kennen,23,43,11.24
Gnar,23,119,11.24
Tahm Kench,23,126,11.24
Ahri,20,2,11.24
Akali,20,3,11.24
Amumu,20,5,11.24
Ornn,20,138,11.24
Aatrox,17,1,11.24
Galio,17,25,11.24
Gragas,17,28,11.24
Braum,17,118,11.24
Samira,17,151,11.24
Vex,17,157,11.24
Lucian,14,50,11.24
Nautilus,14,62,11.24
Nidalee,14,63,11.24
Xayah,14,135,11.24
Akshan,14,156,11.24
Elise,11,19,11.24
Karthus,11,39,11.24
Nocturne,11,64,11.24
Yasuo,11,111,11.24
Sylas,11,143,11.24
Sett,11,148,11.24
Annie,9,7,11.24
Ashe,9,8,11.24
Ezreal,9,21,11.24
Lux,9,52,11.24
Miss Fortune,9,57,11.24
Orianna,9,67,11.24
Kalista,9,121,11.24
Aurelion Sol,9,130,11.24
Rakan,9,136,11.24
Anivia,6,6,11.24
Chogath,6,13,11.24
Dr. Mundo,6,17,11.24
Lissandra,6,49,11.24
Lulu,6,51,11.24
Malphite,6,53,11.24
Nami,6,60,11.24
Teemo,6,91,11.24
Vayne,6,101,11.24
Wukong,6,108,11.24
Zac,6,113,11.24
Zoe,6,139,11.24
Yuumi,6,144,11.24
Yone,6,150,11.24
Brand,3,10,11.24
Darius,3,15,11.24
Diana,3,16,11.24
Evelynn,3,20,11.24
Gangplank,3,26,11.24
Janna,3,33,11.24
Karma,3,38,11.24
Kayle,3,42,11.24
Master Yi,3,56,11.24
Morgana,3,59,11.24
Olaf,3,66,11.24
Poppy,3,69,11.24
Shaco,3,78,11.24
Sona,3,85,11.24
Trundle,3,94,11.24
Udyr,3,98,11.24
Urgot,3,99,11.24
Volibear,3,106,11.24
Zed,3,114,11.24
Ziggs,3,115,11.24
Zyra,3,117,11.24
Kindred,3,127,11.24
Taliyah,3,131,11.24
Pyke,3,141,11.24
Qiyana,3,145,11.24
