name,percentage,id,patch
Vladimir,10,105,10.8
Xayah,10,135,10.8
Yasuo,9,111,10.8
Blitzcrank,8,9,10.8
Heimerdinger,8,31,10.8
Morgana,8,59,10.8
Urgot,8,99,10.8
Bard,8,124,10.8
Kindred,8,127,10.8
Tristana,6,93,10.8
Diana,5,16,10.8
Malzahar,5,54,10.8
Poppy,5,69,10.8
Ryze,5,76,10.8
Gnar,5,119,10.8
VelKoz,5,123,10.8
Orianna,4,67,10.8
Cassiopeia,3,12,10.8
Lissandra,3,49,10.8
Skarner,3,84,10.8
Pyke,3,141,10.8
Qiyana,3,145,10.8
Chogath,2,13,10.8
Fiora,2,23,10.8
KogMaw,2,45,10.8
Nidalee,2,63,10.8
Nocturne,2,64,10.8
Twisted Fate,2,96,10.8
Vayne,2,101,10.8
Zac,2,113,10.8
Caitlyn,1,11,10.8
Evelynn,1,20,10.8
Fiddlesticks,1,22,10.8
Janna,1,33,10.8
Kennen,1,43,10.8
Quinn,1,70,10.8
Shen,1,79,10.8
Sion,1,82,10.8
Talon,1,89,10.8
Volibear,1,106,10.8
Xerath,1,109,10.8
Xin Zhao,1,110,10.8
Yorick,1,112,10.8
Zilean,1,116,10.8
Jhin,1,129,10.8
Taliyah,1,131,10.8
Kled,1,132,10.8
Neeko,1,142,10.8
