name,percentage,id,patch
Jax,23,35,10.20
Lulu,23,51,10.20
Braum,23,118,10.20
Kalista,23,121,10.20
Camille,23,134,10.20
Sylas,23,143,10.20
Cassiopeia,20,12,10.20
Jarvan IV,20,34,10.20
Sion,20,82,10.20
Kaisa,20,140,10.20
Malphite,17,53,10.20
Shyvana,17,80,10.20
Syndra,17,88,10.20
Taric,17,90,10.20
Ziggs,17,115,10.20
Yuumi,17,144,10.20
Gragas,13,28,10.20
Kayle,13,42,10.20
Yasuo,13,111,10.20
Kindred,13,127,10.20
Darius,10,15,10.20
Gangplank,10,26,10.20
LeBlanc,10,46,10.20
Mordekaiser,10,58,10.20
Rumble,10,75,10.20
Volibear,10,106,10.20
Zac,10,113,10.20
Kayn,10,137,10.20
Alistar,7,4,10.20
Jayce,7,36,10.20
Kassadin,7,40,10.20
Nocturne,7,64,10.20
Twisted Fate,7,96,10.20
Elise,3,19,10.20
Karma,3,38,10.20
Lee Sin,3,47,10.20
Lux,3,52,10.20
Miss Fortune,3,57,10.20
Quinn,3,70,10.20
Urgot,3,99,10.20
Veigar,3,102,10.20
Vladimir,3,105,10.20
Zilean,3,116,10.20
Tahm Kench,3,126,10.20
Zoe,3,139,10.20
Qiyana,3,145,10.20
Senna,3,146,10.20
Aphelios,3,147,10.20
Lillia,94,149,10.21
Hecarim,88,30,10.21
Graves,82,29,10.21
Ornn,82,138,10.21
Orianna,76,67,10.21
Jhin,76,129,10.21
Camille,76,134,10.21
Lucian,73,50,10.21
Nidalee,67,63,10.21
Leona,64,48,10.21
Thresh,61,92,10.21
Ashe,58,8,10.21
Rakan,52,136,10.21
Samira,48,151,10.21
Volibear,45,106,10.21
Shen,42,79,10.21
Kindred,42,127,10.21
Zoe,39,139,10.21
Gangplank,36,26,10.21
Nautilus,36,62,10.21
Renekton,36,72,10.21
Syndra,33,88,10.21
Ezreal,27,21,10.21
Senna,27,146,10.21
Yone,27,150,10.21
Bard,24,124,10.21
Akali,21,3,10.21
Karthus,21,39,10.21
Lulu,21,51,10.21
Morgana,21,59,10.21
Twisted Fate,21,96,10.21
Sylas,21,143,10.21
Sett,21,148,10.21
Galio,18,25,10.21
Malphite,18,53,10.21
Sion,18,82,10.21
Vladimir,18,105,10.21
Ekko,18,125,10.21
Jax,15,35,10.21
KhaZix,15,44,10.21
Lee Sin,15,47,10.21
Corki,12,14,10.21
Pantheon,12,68,10.21
Zed,12,114,10.21
VelKoz,12,123,10.21
Alistar,9,4,10.21
Gragas,9,28,10.21
Kennen,9,43,10.21
Lux,9,52,10.21
Maokai,9,55,10.21
Skarner,9,84,10.21
Tristana,9,93,10.21
Twitch,9,97,10.21
Braum,9,118,10.21
Kalista,9,121,10.21
RekSai,9,122,10.21
Tahm Kench,9,126,10.21
Ivern,9,133,10.21
Blitzcrank,6,9,10.21
Caitlyn,6,11,10.21
Draven,6,18,10.21
Evelynn,6,20,10.21
Irelia,6,32,10.21
LeBlanc,6,46,10.21
Miss Fortune,6,57,10.21
Mordekaiser,6,58,10.21
Ryze,6,76,10.21
Shyvana,6,80,10.21
Talon,6,89,10.21
Viktor,6,104,10.21
Azir,6,120,10.21
Neeko,6,142,10.21
Yuumi,6,144,10.21
Cassiopeia,3,12,10.21
Fizz,3,24,10.21
Jayce,3,36,10.21
Kassadin,3,40,10.21
Kayle,3,42,10.21
Nocturne,3,64,10.21
Rumble,3,75,10.21
Singed,3,81,10.21
Taric,3,90,10.21
Ziggs,3,115,10.21
Illaoi,3,128,10.21
Taliyah,3,131,10.21
Aphelios,3,147,10.21
Ornn,96,138,10.22
Graves,89,29,10.22
Lucian,89,50,10.22
Lillia,84,149,10.22
Leona,82,48,10.22
Jhin,80,129,10.22
Orianna,71,67,10.22
Samira,69,151,10.22
Nidalee,67,63,10.22
Syndra,67,88,10.22
Camille,62,134,10.22
Hecarim,60,30,10.22
Ashe,56,8,10.22
Rakan,44,136,10.22
Gangplank,42,26,10.22
Shen,42,79,10.22
Kindred,42,127,10.22
Ezreal,38,21,10.22
Thresh,38,92,10.22
Yone,38,150,10.22
Galio,33,25,10.22
Renekton,33,72,10.22
Sylas,33,143,10.22
Nautilus,31,62,10.22
Sion,31,82,10.22
Pantheon,29,68,10.22
Malphite,27,53,10.22
Akali,24,3,10.22
Braum,24,118,10.22
Zoe,24,139,10.22
Volibear,22,106,10.22
Twisted Fate,20,96,10.22
Karthus,18,39,10.22
Lulu,18,51,10.22
Miss Fortune,18,57,10.22
Rengar,18,73,10.22
Lux,16,52,10.22
Vladimir,16,105,10.22
Tahm Kench,16,126,10.22
Azir,13,120,10.22
Ekko,13,125,10.22
Maokai,11,55,10.22
Mordekaiser,11,58,10.22
Morgana,11,59,10.22
Taric,11,90,10.22
Viktor,11,104,10.22
Bard,11,124,10.22
Ahri,9,2,10.22
Blitzcrank,9,9,10.22
Caitlyn,9,11,10.22
Gragas,9,28,10.22
Alistar,7,4,10.22
Chogath,7,13,10.22
Evelynn,7,20,10.22
Fiora,7,23,10.22
Jax,7,35,10.22
Kayle,7,42,10.22
Kennen,7,43,10.22
Skarner,7,84,10.22
Twitch,7,97,10.22
Kalista,7,121,10.22
Aphelios,7,147,10.22
Sett,7,148,10.22
Aatrox,4,1,10.22
Cassiopeia,4,12,10.22
Heimerdinger,4,31,10.22
Irelia,4,32,10.22
KhaZix,4,44,10.22
Wukong,4,108,10.22
Neeko,4,142,10.22
Qiyana,4,145,10.22
Corki,2,14,10.22
Fizz,2,24,10.22
Jarvan IV,2,34,10.22
Karma,2,38,10.22
Kassadin,2,40,10.22
LeBlanc,2,46,10.22
Lee Sin,2,47,10.22
Poppy,2,69,10.22
Ryze,2,76,10.22
Sona,2,85,10.22
Tristana,2,93,10.22
Tryndamere,2,95,10.22
Urgot,2,99,10.22
Vayne,2,101,10.22
Zac,2,113,10.22
Zed,2,114,10.22
RekSai,2,122,10.22
Taliyah,2,131,10.22
Kaisa,2,140,10.22
Yuumi,2,144,10.22
Senna,2,146,10.22
